"codigo_manzana","prc_nmer03","prc_nmer04","prc_nmer05","prc_nmer06","prc_nmer07","prc_nmer08","prc_nmer09","prc_nmer10","prc_nmer11","prc_nmer12","prc_nmer13","prc_nmer14","prc_nmer15","prc_nmer16","prc_nmer17"
"7600110000000002120118","0","4","0","0","0","3.571428571428571","0","7.142857142857142","7.142857142857142","3.571428571428571","15.384615384615385","0","3.8461538461538463","7.6923076923076925","7.6923076923076925"
"7600110000000002090310","11.11111111111111","0","0","11.11111111111111","0","9.090909090909092","0","18.181818181818183","0","0","0","0","0","0","0"
"7600110000000002130119","0","0","0","0","0","12.5","12.5","0","0","0","0","0","0","0","16.666666666666664"
"7600110000000002060301","3.7037037037037033","3.7037037037037033","0","3.7037037037037033","3.7037037037037033","0","3.8461538461538463","3.8461538461538463","3.8461538461538463","11.538461538461538","0","0","0","0","3.7037037037037033"
"7600110000000002120212","0","14.285714285714285","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002200103","3.669724770642202","3.9755351681957185","2.4464831804281344","7.339449541284404","3.669724770642202","3.1791907514450863","5.202312138728324","2.312138728323699","3.1791907514450863","5.780346820809249","6.764705882352941","5","4.117647058823529","3.823529411764706","2.3529411764705883"
"7600110000000002170314","12.280701754385964","5.263157894736842","1.7543859649122806","10.526315789473683","3.508771929824561","1.7857142857142856","12.5","8.928571428571429","5.357142857142857","12.5","7.142857142857142","3.571428571428571","7.142857142857142","7.142857142857142","5.357142857142857"
"7600110000000002220217","5.88235294117647","5.88235294117647","5.88235294117647","5.88235294117647","5.88235294117647","0","0","0","0","10","0","10","0","5","10"
"7600110000000002050109","0","0","25","0","0","0","0","0","25","0","0","0","0","0","0"
"7600110000000002170217","0","0","0","0","22.22222222222222","0","0","0","20","20","0","0","0","9.090909090909092","0"
"7600110000000002190109","1.1627906976744187","5.813953488372093","4.651162790697675","8.13953488372093","3.488372093023256","8.333333333333332","8.333333333333332","3.571428571428571","2.380952380952381","3.571428571428571","5.405405405405405","6.756756756756757","1.3513513513513513","5.405405405405405","4.054054054054054"
"7600110000000002140109","2.380952380952381","4.761904761904762","4.761904761904762","0","2.380952380952381","12.903225806451612","3.225806451612903","3.225806451612903","0","6.451612903225806","3.7037037037037033","3.7037037037037033","0","0","0"
"7600110000000002040126","0","0","0","7.142857142857142","28.57142857142857","0","18.75","0","12.5","0","5.555555555555555","0","0","0","0"
"7600110000000002080101","0","16.666666666666664","0","0","0","0","0","0","0","0","16.666666666666664","0","0","0","0"
"7600110000000002070114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002100104","0","0","25","0","0","12.5","0","0","12.5","12.5","0","0","0","0","0"
"7600110000000002230205","5.05050505050505","3.0303030303030303","2.0202020202020203","5.05050505050505","2.0202020202020203","2.803738317757009","1.8691588785046727","4.672897196261682","4.672897196261682","7.476635514018691","5.555555555555555","5.555555555555555","1.8518518518518516","7.4074074074074066","4.62962962962963"
"7600110000000002130304","11.11111111111111","0","11.11111111111111","0","0","0","12.5","0","0","0","0","0","0","0","0"
"7600110000000002230304","0","2.7777777777777777","2.7777777777777777","0","2.7777777777777777","3.125","6.25","6.25","0","0","6.0606060606060606","0","0","9.090909090909092","6.0606060606060606"
"7600110000000002080215","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002010217","7.5","2.5","2.5","2.5","5","4.878048780487805","14.634146341463413","0","7.317073170731707","0","5.128205128205128","0","7.6923076923076925","7.6923076923076925","12.82051282051282"
"7600110000000002230316","3.8461538461538463","7.6923076923076925","7.6923076923076925","7.6923076923076925","0","18.51851851851852","3.7037037037037033","11.11111111111111","3.7037037037037033","14.814814814814813","3.571428571428571","3.571428571428571","0","0","0"
"7600110000000002060116","0","3.7037037037037033","0","11.11111111111111","3.7037037037037033","2.7027027027027026","0","2.7027027027027026","0","2.7027027027027026","0","0","0","0","0"
"7600110000000002130202","0","0","0","16.666666666666664","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002060105","0","0","0","0","0","0","0","16.666666666666664","0","0","0","0","0","0","0"
"7600110000000002060102","3.225806451612903","0","3.225806451612903","0","9.67741935483871","0","0","0","3.571428571428571","0","3.4482758620689653","0","3.4482758620689653","3.4482758620689653","3.4482758620689653"
"7600110000000002120519","3.4482758620689653","0","0","0","0","0","0","0","4.166666666666666","4.166666666666666","0","0","0","0","4"
"7600110000000002220435","3.4482758620689653","4.137931034482759","6.551724137931035","3.793103448275862","5.172413793103448","4.180064308681672","2.8938906752411575","2.8938906752411575","4.180064308681672","5.787781350482315","3.1645569620253164","2.5316455696202533","1.5822784810126582","4.113924050632911","3.79746835443038"
"7600110000000002190112","3.977272727272727","3.977272727272727","6.25","5.681818181818182","4.545454545454546","7.954545454545454","5.681818181818182","3.4090909090909087","7.954545454545454","6.8181818181818175","2.4096385542168677","8.433734939759036","3.0120481927710845","6.024096385542169","4.819277108433735"
"7600110000000002230322","0","7.142857142857142","7.142857142857142","0","7.142857142857142","8.333333333333332","0","0","0","16.666666666666664","7.6923076923076925","0","23.076923076923077","0","0"
"7600110000000002050102","2.564102564102564","2.564102564102564","2.564102564102564","2.564102564102564","7.6923076923076925","2.857142857142857","5.714285714285714","2.857142857142857","0","0","2.941176470588235","0","0","5.88235294117647","5.88235294117647"
"7600110000000002060209","7.6923076923076925","0","0","7.6923076923076925","0","0","10","10","0","0","0","11.11111111111111","0","0","0"
"7600110000000002060205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002130214","0","4.3478260869565215","0","4.3478260869565215","8.695652173913043","5.263157894736842","5.263157894736842","0","10.526315789473683","0","4.761904761904762","0","0","0","0"
"7600110000000002150111","8.695652173913043","4.3478260869565215","8.695652173913043","0","21.73913043478261","0","4.3478260869565215","8.695652173913043","8.695652173913043","0","0","8.333333333333332","0","8.333333333333332","4.166666666666666"
"7600110000000002200220","4.081632653061225","6.122448979591836","10.204081632653061","8.16326530612245","2.0408163265306123","2.083333333333333","6.25","4.166666666666666","6.25","2.083333333333333","4.651162790697675","6.976744186046512","16.27906976744186","2.3255813953488373","6.976744186046512"
"7600110000000002230218","0","0","14.634146341463413","2.4390243902439024","2.4390243902439024","2.2222222222222223","2.2222222222222223","0","2.2222222222222223","11.11111111111111","7.5","0","10","5","5"
"7600110000000002070119","0","0","0","0","0","5.263157894736842","0","0","0","0","0","4.761904761904762","0","0","4.761904761904762"
"7600110000000002130207","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002040111","0","0","0","0","0","0","0","0","16.666666666666664","0","0","0","0","0","0"
"7600110000000002220204","2.0408163265306123","4.081632653061225","0","0","2.0408163265306123","6.666666666666667","2.2222222222222223","0","6.666666666666667","4.444444444444445","0","2.272727272727273","2.272727272727273","9.090909090909092","4.545454545454546"
"7600110000000002230328","6.25","0","0","0","0","10","0","0","10","5","9.090909090909092","4.545454545454546","9.090909090909092","0","0"
"7600110000000002120515","0","0","0","7.142857142857142","7.142857142857142","6.25","0","6.25","0","6.25","0","0","10.526315789473683","0","5.263157894736842"
"7600110000000002210218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000003050102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002170216","0","27.27272727272727","9.090909090909092","0","0","9.090909090909092","0","0","0","0","0","0","0","10","0"
"7600110000000002110412","4.166666666666666","4.166666666666666","0","8.333333333333332","0","0","0","4.3478260869565215","4.3478260869565215","0","0","4.761904761904762","0","0","0"
"7600110000000002110411","0","0","0","0","5.263157894736842","0","0","13.333333333333334","6.666666666666667","6.666666666666667","0","15.384615384615385","0","15.384615384615385","0"
"7600110000000002170355","5.555555555555555","0","16.666666666666664","22.22222222222222","5.555555555555555","11.76470588235294","11.76470588235294","5.88235294117647","11.76470588235294","11.76470588235294","5","5","5","15","0"
"7600110000000002170420","0","0","0","20","20","0","0","20","20","20","0","11.11111111111111","0","44.44444444444444","0"
"7600110000000002120206","23.52941176470588","5.88235294117647","11.76470588235294","5.88235294117647","11.76470588235294","0","6.666666666666667","0","6.666666666666667","0","11.11111111111111","0","0","11.11111111111111","5.555555555555555"
"7600110000000002120419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002230114","7.4074074074074066","3.7037037037037033","7.4074074074074066","14.814814814814813","0","3.8461538461538463","7.6923076923076925","3.8461538461538463","0","3.8461538461538463","4.166666666666666","0","0","0","4.166666666666666"
"7600110000000002090207","0","25","0","0","0","0","14.285714285714285","14.285714285714285","0","0","0","0","16.666666666666664","0","16.666666666666664"
"7600110000000002210101","7.142857142857142","14.285714285714285","0","0","7.142857142857142","6.25","0","0","18.75","12.5","0","6.666666666666667","0","0","0"
"7600110000000002230212","5.88235294117647","0","5.88235294117647","5.88235294117647","11.76470588235294","0","0","7.142857142857142","0","0","15.384615384615385","7.6923076923076925","0","7.6923076923076925","0"
"7600110000000002080214","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0"
"7600110000000002110102","4.761904761904762","3.1746031746031744","3.1746031746031744","3.1746031746031744","3.1746031746031744","4.10958904109589","5.47945205479452","2.73972602739726","4.10958904109589","0","1.2658227848101267","1.2658227848101267","5.063291139240507","8.860759493670885","2.5316455696202533"
"7600110000000002230116","0","0","0","0","0","0","0","33.33333333333333","0","0","33.33333333333333","0","0","0","33.33333333333333"
"7600110000000002130402","3.8461538461538463","7.6923076923076925","11.538461538461538","3.8461538461538463","0","8.695652173913043","4.3478260869565215","4.3478260869565215","0","4.3478260869565215","9.090909090909092","4.545454545454546","9.090909090909092","4.545454545454546","9.090909090909092"
"7600110000000002130319","5","0","5","0","0","0","4.761904761904762","4.761904761904762","0","0","0","5.263157894736842","10.526315789473683","10.526315789473683","0"
"7600110000000002150106","16.666666666666664","8.333333333333332","8.333333333333332","0","0","0","0","0","0","0","0","11.11111111111111","0","0","0"
"7600110000000002110305","4","0","1.3333333333333335","2.666666666666667","1.3333333333333335","5.405405405405405","1.3513513513513513","4.054054054054054","0","2.7027027027027026","0","8.450704225352112","4.225352112676056","2.8169014084507045","2.8169014084507045"
"7600110000000003050110","0","0","0","0","0","0","0","0","0","0","0","6.25","0","0","0"
"7600110000000002150116","4.3478260869565215","4.3478260869565215","4.3478260869565215","0","0","0","0","4.3478260869565215","4.3478260869565215","4.3478260869565215","8.333333333333332","0","0","4.166666666666666","0"
"7600110000000002110107","2.9629629629629632","2.9629629629629632","5.185185185185185","5.9259259259259265","3.7037037037037033","5","3.125","6.25","3.75","5","1.3888888888888888","4.861111111111112","7.638888888888889","3.4722222222222223","4.166666666666666"
"7600110000000002230312","7.6923076923076925","11.538461538461538","3.8461538461538463","0","0","18.181818181818183","3.0303030303030303","3.0303030303030303","6.0606060606060606","6.0606060606060606","9.67741935483871","9.67741935483871","3.225806451612903","6.451612903225806","6.451612903225806"
"7600110000000002140104","11.11111111111111","0","0","0","0","7.142857142857142","7.142857142857142","0","0","14.285714285714285","13.333333333333334","0","0","0","6.666666666666667"
"7600110000000002220208","0","0","14.285714285714285","9.523809523809524","0","10.526315789473683","0","10.526315789473683","0","0","0","0","6.25","0","6.25"
"7600110000000002220211","0","13.333333333333334","0","6.666666666666667","0","6.666666666666667","13.333333333333334","6.666666666666667","6.666666666666667","0","0","7.142857142857142","7.142857142857142","14.285714285714285","7.142857142857142"
"7600110000000002150108","0","0","13.333333333333334","0","0","0","0","9.090909090909092","0","0","0","0","0","0","0"
"7600110000000002040211","9.523809523809524","4.761904761904762","9.523809523809524","9.523809523809524","4.761904761904762","3.7037037037037033","0","3.7037037037037033","7.4074074074074066","3.7037037037037033","3.8461538461538463","11.538461538461538","11.538461538461538","3.8461538461538463","0"
"7600110000000002120407","0","0","0","0","7.142857142857142","10","0","10","10","0","0","7.6923076923076925","0","7.6923076923076925","0"
"7600110000000002170356","23.52941176470588","0","17.647058823529413","5.88235294117647","0","11.76470588235294","11.76470588235294","0","11.76470588235294","5.88235294117647","4.3478260869565215","8.695652173913043","4.3478260869565215","4.3478260869565215","8.695652173913043"
"7600110000000002080110","0","0","0","0","0","25","0","25","0","0","0","0","0","0","0"
"7600110000000002110304","3.418803418803419","5.128205128205128","7.6923076923076925","5.128205128205128","6.837606837606838","2.727272727272727","4.545454545454546","0.9090909090909091","6.363636363636363","7.2727272727272725","4.672897196261682","5.607476635514018","5.607476635514018","3.7383177570093453","6.5420560747663545"
"7600110000000002130104","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0"
"7600110000000002230321","13.333333333333334","0","13.333333333333334","6.666666666666667","0","17.647058823529413","5.88235294117647","11.76470588235294","11.76470588235294","5.88235294117647","0","5.88235294117647","0","5.88235294117647","0"
"7600110000000002150103","5","0","5","5","5","11.11111111111111","0","0","0","0","0","10.526315789473683","0","5.263157894736842","10.526315789473683"
"7600110000000002130116","0","9.090909090909092","0","9.090909090909092","9.090909090909092","0","9.090909090909092","0","0","0","0","7.6923076923076925","0","0","0"
"7600110000000002090309","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002090308","0","0","0","0","0","0","0","0","11.11111111111111","0","0","0","0","33.33333333333333","0"
"7600110000000002130318","9.25925925925926","0","5.555555555555555","3.7037037037037033","5.555555555555555","10","4","2","4","6","6.8181818181818175","0","6.8181818181818175","0","0"
"7600110000000002170108","4.761904761904762","0","4.761904761904762","0","0","0","0","0","0","0","0","0","0","0","5.88235294117647"
"7600110000000002230315","5.769230769230769","1.9230769230769231","3.8461538461538463","5.769230769230769","3.8461538461538463","5.555555555555555","3.7037037037037033","3.7037037037037033","5.555555555555555","11.11111111111111","7.4074074074074066","7.4074074074074066","3.7037037037037033","9.25925925925926","7.4074074074074066"
"7600110000000002210220","0","0","11.11111111111111","11.11111111111111","0","0","0","0","0","0","0","9.090909090909092","0","0","18.181818181818183"
"7600110000000002220313","6.25","6.25","0","0","0","0","0","0","0","0","0","0","0","0","8.333333333333332"
"7600110000000002130407","0","6.25","0","6.25","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002200307","5.88235294117647","0","8.823529411764707","8.823529411764707","2.941176470588235","0","2.857142857142857","5.714285714285714","2.857142857142857","0","2.941176470588235","5.88235294117647","0","5.88235294117647","0"
"7600110000000002110302","20","0","0","0","0","0","0","0","0","0","0","25","0","0","0"
"7600110000000002170336","4.166666666666666","1.3888888888888888","1.3888888888888888","1.3888888888888888","5.555555555555555","1.3888888888888888","4.166666666666666","2.7777777777777777","6.944444444444445","4.166666666666666","6.153846153846154","7.6923076923076925","4.615384615384616","9.230769230769232","4.615384615384616"
"7600110000000003050117","2.941176470588235","0","0","0","0","7.4074074074074066","0","7.4074074074074066","0","0","0","3.0303030303030303","0","6.0606060606060606","3.0303030303030303"
"7600110000000003050101","0","0","0","0","0","4.545454545454546","2.272727272727273","0","2.272727272727273","6.8181818181818175","0","0","0","4.651162790697675","6.976744186046512"
"7600110000000002130115","0","0","0","0","0","0","22.22222222222222","0","0","0","11.11111111111111","0","0","11.11111111111111","0"
"7600110000000002130205","14.285714285714285","14.285714285714285","0","0","0","25","0","0","25","0","0","0","0","0","20"
"7600110000000002030141","10","6.666666666666667","13.333333333333334","3.3333333333333335","6.666666666666667","0","2.857142857142857","11.428571428571429","11.428571428571429","0","5.555555555555555","2.7777777777777777","0","5.555555555555555","5.555555555555555"
"7600110000000002060111","9.090909090909092","0","0","0","0","0","9.090909090909092","0","0","0","0","0","0","0","12.5"
"7600110000000002060113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002210116","8.333333333333332","12.5","4.166666666666666","0","0","0","4.3478260869565215","0","0","0","8.695652173913043","0","0","0","0"
"7600110000000002230308","0","11.11111111111111","3.7037037037037033","7.4074074074074066","7.4074074074074066","3.125","9.375","6.25","3.125","3.125","3.7037037037037033","0","3.7037037037037033","7.4074074074074066","11.11111111111111"
"7600110000000002180107","5.88235294117647","4.411764705882353","1.4705882352941175","2.941176470588235","5.88235294117647","1.3157894736842104","1.3157894736842104","2.631578947368421","5.263157894736842","3.9473684210526314","2.941176470588235","5.88235294117647","1.4705882352941175","11.76470588235294","1.4705882352941175"
"7600110000000002090114","25","0","0","25","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002110211","6.666666666666667","0","0","0","0","0","5","0","0","0","0","0","0","4.761904761904762","0"
"7600110000000002120107","0","0","0","0","0","0","0","5.555555555555555","0","0","0","6.25","0","0","0"
"7600110000000002170417","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002210215","0","0","0","0","0","0","0","0","22.22222222222222","0","0","0","0","0","18.181818181818183"
"7600110000000003060115","0","0","0","0","0","16.666666666666664","0","0","0","16.666666666666664","0","0","0","0","0"
"7600110000000002110301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002170403","0","12.5","0","25","12.5","5","5","5","5","20","0","5","10","0","0"
"7600110000000002070115","33.33333333333333","0","0","0","0","0","100","0","0","0","0","0","0","0","0"
"7600110000000002130317","4.166666666666666","0","0","0","0","0","0","0","5","5","0","0","0","0","5"
"7600110000000002210214","0","6.666666666666667","6.666666666666667","0","0","0","15.384615384615385","0","15.384615384615385","0","0","0","10","0","0"
"7600110000000002230224","3.571428571428571","3.571428571428571","3.571428571428571","3.571428571428571","3.571428571428571","10","10","3.3333333333333335","0","6.666666666666667","2.7027027027027026","5.405405405405405","5.405405405405405","8.108108108108109","0"
"7600110000000003050118","0","9.090909090909092","9.090909090909092","0","0","20","0","0","10","0","0","0","0","8.333333333333332","0"
"7600110000000002040132","7.6923076923076925","7.6923076923076925","7.6923076923076925","0","15.384615384615385","6.666666666666667","20","0","20","6.666666666666667","17.647058823529413","5.88235294117647","5.88235294117647","5.88235294117647","0"
"7600110000000002120512","9.523809523809524","9.523809523809524","4.761904761904762","0","0","0","0","5.263157894736842","5.263157894736842","10.526315789473683","5.263157894736842","10.526315789473683","0","10.526315789473683","10.526315789473683"
"7600110000000002090212","0","0","0","0","0","0","0","100","0","0","0","0","50","50","0"
"7600110000000002220420","5.05050505050505","5.05050505050505","3.535353535353535","5.555555555555555","6.0606060606060606","6.403940886699508","1.477832512315271","4.433497536945813","3.4482758620689653","2.955665024630542","3.286384976525822","2.3474178403755865","5.164319248826291","4.694835680751173","4.225352112676056"
"7600110000000002110214","0","6.666666666666667","6.666666666666667","6.666666666666667","6.666666666666667","7.6923076923076925","0","7.6923076923076925","0","0","9.090909090909092","0","9.090909090909092","0","9.090909090909092"
"7600110000000002010313","1.2345679012345678","1.2345679012345678","1.2345679012345678","4.938271604938271","3.7037037037037033","3.076923076923077","1.5384615384615385","0","0","1.5384615384615385","3.8461538461538463","1.9230769230769231","0","3.8461538461538463","1.9230769230769231"
"7600110000000002110217","11.11111111111111","0","11.11111111111111","11.11111111111111","0","0","0","0","0","0","10","10","0","0","10"
"7600110000000002010228","5.263157894736842","5.263157894736842","0","10.526315789473683","5.263157894736842","0","0","0","7.6923076923076925","0","0","0","0","0","0"
"7600110000000002060112","0","0","0","0","0","0","12.5","0","0","0","0","0","12.5","0","0"
"7600110000000002120405","11.11111111111111","0","5.555555555555555","0","11.11111111111111","15.384615384615385","0","23.076923076923077","0","0","0","0","6.666666666666667","0","0"
"7600110000000002210207","0","0","3.8461538461538463","0","3.8461538461538463","0","0","8","0","0","0","0","0","3.7037037037037033","3.7037037037037033"
"7600110000000002110212","20","0","0","0","0","0","0","0","0","0","0","0","0","25","0"
"7600110000000002110213","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002130112","6.0606060606060606","3.0303030303030303","9.090909090909092","0","6.0606060606060606","6.451612903225806","6.451612903225806","0","0","3.225806451612903","3.0303030303030303","0","0","3.0303030303030303","0"
"7600110000000002230209","9.859154929577464","4.694835680751173","5.164319248826291","5.633802816901409","4.225352112676056","5.752212389380531","4.867256637168142","3.5398230088495577","5.3097345132743365","0.8849557522123894","5.555555555555555","5.555555555555555","3.418803418803419","4.700854700854701","1.7094017094017095"
"7600110000000002080407","0","0","0","0","14.285714285714285","0","16.666666666666664","0","0","0","0","0","0","0","0"
"7600110000000002130216","4.545454545454546","4.545454545454546","4.545454545454546","4.545454545454546","0","4.166666666666666","0","0","0","0","0","4.3478260869565215","4.3478260869565215","4.3478260869565215","0"
"7600110000000002230102","0","42.857142857142854","0","0","0","14.285714285714285","0","0","0","0","0","25","0","0","0"
"7600110000000002010108","7.6923076923076925","0","5.128205128205128","2.564102564102564","0","2.941176470588235","0","0","2.941176470588235","0","0","3.125","3.125","3.125","6.25"
"7600110000000002060225","0","8","4","0","4","0","0","5","5","10","5.263157894736842","5.263157894736842","10.526315789473683","0","0"
"7600110000000002110313","5.555555555555555","0","0","0","11.11111111111111","7.6923076923076925","0","15.384615384615385","0","0","0","7.6923076923076925","0","7.6923076923076925","0"
"7600110000000002230115","10","0","0","0","0","8.333333333333332","8.333333333333332","0","8.333333333333332","16.666666666666664","5.88235294117647","11.76470588235294","5.88235294117647","5.88235294117647","0"
"7600110000000003050119","9.090909090909092","0","0","0","0","0","0","0","0","0","4.3478260869565215","0","4.3478260869565215","0","0"
"7600110000000002220413","6.666666666666667","6.666666666666667","13.333333333333334","0","26.666666666666668","0","5.88235294117647","0","0","5.88235294117647","0","4.3478260869565215","0","0","0"
"7600110000000002130212","4.545454545454546","0","0","4.545454545454546","0","5.555555555555555","5.555555555555555","5.555555555555555","5.555555555555555","0","0","0","0","7.142857142857142","7.142857142857142"
"7600110000000002060310","12.5","0","0","0","0","6.666666666666667","0","0","0","0","0","5.88235294117647","11.76470588235294","0","0"
"7600110000000002120505","0","0","0","0","0","0","0","0","9.090909090909092","4.545454545454546","0","0","0","0","0"
"7600110000000002230226","0","13.333333333333334","6.666666666666667","13.333333333333334","0","5.88235294117647","5.88235294117647","0","0","11.76470588235294","0","15.789473684210526","0","0","5.263157894736842"
"7600110000000002080103","0","0","0","0","16.666666666666664","0","0","0","0","0","0","0","0","0","0"
"7600110000000002230202","0","0","50","0","0","50","0","0","0","0","0","0","0","0","0"
"7600110000000002040142","2.272727272727273","2.272727272727273","6.8181818181818175","2.272727272727273","9.090909090909092","2.857142857142857","2.857142857142857","2.857142857142857","5.714285714285714","2.857142857142857","0","3.225806451612903","3.225806451612903","0","6.451612903225806"
"7600110000000002010315","0","0","3.125","0","9.375","0","0","2.7027027027027026","0","0","0","0","0","8.823529411764707","0"
"7600110000000002070101","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0"
"7600110000000002220309","6.666666666666667","6.666666666666667","0","3.3333333333333335","3.3333333333333335","13.333333333333334","0","13.333333333333334","3.3333333333333335","0","0","7.142857142857142","7.142857142857142","3.571428571428571","3.571428571428571"
"7600110000000002170203","4.545454545454546","4.545454545454546","4.545454545454546","0","0","8.333333333333332","4.166666666666666","4.166666666666666","0","4.166666666666666","0","0","0","7.4074074074074066","7.4074074074074066"
"7600110000000002210225","0","5.263157894736842","5.263157894736842","0","0","0","0","0","0","12.5","5","0","5","10","0"
"7600110000000002120116","0","0","0","6.666666666666667","0","0","7.142857142857142","0","0","7.142857142857142","0","0","0","0","0"
"7600110000000002170404","0","0","37.5","0","0","22.22222222222222","0","0","11.11111111111111","0","20","0","10","10","20"
"7600110000000002060119","6.0606060606060606","0","3.0303030303030303","6.0606060606060606","3.0303030303030303","3.3333333333333335","0","3.3333333333333335","3.3333333333333335","3.3333333333333335","0","3.8461538461538463","0","3.8461538461538463","3.8461538461538463"
"7600110000000002170316","6.741573033707865","6.741573033707865","4.49438202247191","6.741573033707865","6.741573033707865","3.061224489795918","9.183673469387756","2.0408163265306123","6.122448979591836","2.0408163265306123","7.368421052631578","3.1578947368421053","4.2105263157894735","4.2105263157894735","6.315789473684211"
"7600110000000002120305","0","5.88235294117647","0","0","11.76470588235294","0","5.555555555555555","0","0","0","0","0","6.25","6.25","0"
"7600110000000002170370","0","50","50","0","0","0","0","0","25","0","0","0","0","0","0"
"7600110000000002060307","0","7.6923076923076925","0","0","0","0","0","0","0","6.666666666666667","0","0","0","0","0"
"7600110000000002200308","11.76470588235294","0","0","0","0","4.166666666666666","4.166666666666666","0","0","0","0","0","0","4.761904761904762","0"
"7600110000000002010225","3.225806451612903","3.225806451612903","3.225806451612903","3.225806451612903","0","9.375","6.25","6.25","6.25","6.25","5.128205128205128","10.256410256410255","5.128205128205128","2.564102564102564","0"
"7600110000000002080424","0","22.22222222222222","0","11.11111111111111","0","14.285714285714285","0","0","0","0","0","0","0","0","0"
"7600110000000002010101","0","0","0","0","0","0","0","16.666666666666664","0","0","14.285714285714285","0","0","14.285714285714285","0"
"7600110000000002060118","0","0","12.5","25","12.5","16.666666666666664","16.666666666666664","16.666666666666664","0","0","0","0","0","0","0"
"7600110000000002230323","0","0","8.695652173913043","4.3478260869565215","4.3478260869565215","7.142857142857142","7.142857142857142","3.571428571428571","0","7.142857142857142","3.571428571428571","7.142857142857142","7.142857142857142","0","3.571428571428571"
"7600110000000002080410","0","0","0","16.666666666666664","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002030108","3.278688524590164","0","4.918032786885246","0","1.639344262295082","5.769230769230769","3.8461538461538463","1.9230769230769231","1.9230769230769231","0","2","0","0","0","0"
"7600110000000002020104","4.761904761904762","0","4.761904761904762","0","4.761904761904762","4.3478260869565215","0","0","0","4.3478260869565215","0","0","8.695652173913043","0","0"
"7600110000000002120120","0","0","0","9.090909090909092","0","0","0","6.25","0","0","0","16.666666666666664","0","0","0"
"7600110000000002220202","0","0","0","0","8.333333333333332","11.11111111111111","0","11.11111111111111","0","0","0","0","0","0","0"
"7600110000000002070106","0","5.88235294117647","5.88235294117647","0","0","12.5","0","0","0","0","0","0","0","0","0"
"7600110000000002060208","0","16.666666666666664","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002230215","2.631578947368421","10.526315789473683","7.894736842105263","0","5.263157894736842","0","2.857142857142857","5.714285714285714","0","2.857142857142857","2.7027027027027026","0","2.7027027027027026","5.405405405405405","0"
"7600110000000002090215","0","9.090909090909092","0","0","0","0","9.090909090909092","0","0","0","8.333333333333332","0","0","0","0"
"7600110000000002120306","4.545454545454546","4.545454545454546","0","4.545454545454546","0","0","0","0","4.761904761904762","0","12","0","4","0","0"
"7600110000000002200219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7600110000000002110401","11.11111111111111","5.555555555555555","0","0","0","0","0","5.263157894736842","10.526315789473683","5.263157894736842","0","0","6.25","6.25","0"
"7600110000000002090404","2.4390243902439024","4.878048780487805","0","4.878048780487805","2.4390243902439024","0","6.122448979591836","2.0408163265306123","4.081632653061225","0","0","2.127659574468085","0","4.25531914893617","6.382978723404255"
"7600110000000002040109","0","2.0408163265306123","2.0408163265306123","2.0408163265306123","0","0","0","1.9607843137254901","1.9607843137254901","1.9607843137254901","2.2222222222222223","0","4.444444444444445","0","6.666666666666667"
"7600110000000002010230","1.2987012987012987","6.493506493506493","7.792207792207792","5.194805194805195","3.896103896103896","5.88235294117647","10.294117647058822","4.411764705882353","11.76470588235294","2.941176470588235","11.29032258064516","4.838709677419355","0","6.451612903225806","1.6129032258064515"
"7600110000000002220406","0","5.88235294117647","0","11.76470588235294","5.88235294117647","0","29.411764705882355","0","5.88235294117647","5.88235294117647","0","9.090909090909092","9.090909090909092","0","0"
"7600110000000002120517","0","5.263157894736842","0","0","5.263157894736842","0","0","0","0","0","10.526315789473683","5.263157894736842","0","5.263157894736842","0"
"7600110000000003050105","4.545454545454546","0","4.545454545454546","0","0","4.761904761904762","4.761904761904762","4.761904761904762","0","4.761904761904762","0","0","0","5.263157894736842","0"
"7600110000000002120113","5","5","10","5","0","7.4074074074074066","0","3.7037037037037033","3.7037037037037033","0","10.344827586206897","0","3.4482758620689653","3.4482758620689653","3.4482758620689653"
