manzanac,rte,pred2019,pred2019_dec,pred2018,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,2,2.22,2,2,2,3,0,3,2,2,1,1,4,2,6,4,7,5,3,4,0,4,2,6,3,3,6,4,3,5,2
7.60E+21,,6,5.994285714,6,5,5,9,11,11,8,10,7,8,11,8,8,8,10,6,7,5,11,15,15,14,11,8,12,14,12,11,16
7.60E+21,,0,0.245079994,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,2,1,1,0,0
7.60E+21,,1,0.69349106,1,1,1,0,0,2,1,0,2,1,1,1,1,2,0,0,1,2,4,1,4,2,3,1,3,0,1,1,0
7.60E+21,,2,1.511428571,1,2,1,0,1,1,0,0,1,4,0,1,1,1,0,3,0,3,0,4,2,4,1,9,1,4,6,5,1
7.60E+21,,1,0.702127444,1,0,2,1,1,0,1,1,1,0,4,1,1,0,2,1,1,3,0,2,2,2,1,1,4,1,2,1,0
7.60E+21,,1,1.23,2,3,2,1,3,0,3,3,1,1,1,1,2,3,3,1,3,1,3,2,4,1,5,2,3,2,3,1,7
7.60E+21,,1,0.614594569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,3,1,1,1,5,2,4,2,2
7.60E+21,,0,0.260401423,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,1,1,0
7.60E+21,,1,0.78,1,2,0,2,2,2,0,1,0,2,2,3,0,1,2,0,1,0,3,0,0,0,2,1,2,3,4,1,1
7.60E+21,,1,0.757012006,1,0,0,0,0,1,1,0,0,3,0,2,1,2,0,2,1,1,1,0,0,1,3,0,2,1,2,1,3
7.60E+21,,3,2.79,3,2,5,4,2,5,2,4,3,1,6,6,3,5,3,5,3,1,5,4,5,4,6,1,3,5,1,2,2
7.60E+21,,1,1.43,2,2,4,1,3,0,1,3,4,3,3,3,2,2,6,2,4,3,2,5,2,1,2,4,2,3,4,4,2
7.60E+21,,1,0.715068311,1,0,3,0,0,0,0,1,1,0,1,1,0,2,1,2,1,1,1,0,4,0,2,0,0,0,1,0,1
7.60E+21,,1,0.572753366,1,0,0,0,0,1,0,1,0,0,1,1,3,0,0,0,2,0,4,2,0,1,2,0,1,2,1,3,0
7.60E+21,,0,0.249060806,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,0,1,2,1,0,0,1,0
7.60E+21,,1,0.723118701,1,1,0,1,2,1,0,0,1,1,1,0,1,3,0,2,2,4,2,3,1,0,3,3,2,2,2,1,2
7.60E+21,,1,0.701816039,1,1,3,4,1,0,0,0,0,1,1,1,1,0,2,0,0,1,1,1,2,0,0,2,1,0,2,2,0
7.60E+21,,0,0.197201334,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,2,1,1,1,0,0,0,0
7.60E+21,,2,1.665238095,2,0,2,2,0,2,2,3,2,0,4,1,2,4,0,0,2,3,1,1,2,3,1,4,4,3,3,6,4
7.60E+21,,1,1.171525031,1,0,2,0,1,2,1,2,3,2,0,4,1,1,1,0,1,2,4,2,2,0,4,1,6,2,1,3,2
7.60E+21,,0,0.065279856,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
7.60E+21,,0,0.160193781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7.60E+21,,4,4.42,5,5,4,6,3,5,7,8,3,3,7,8,5,4,6,3,8,8,11,14,8,9,14,13,7,7,13,12,6
7.60E+21,,0,0.420101258,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,2,1,1,2,0,1,6,1,1,0
7.60E+21,,0,0.29345278,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,1,0,2,2,1,3,0,1,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.381904762,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,3,8,5,2,4,3,6,5,4,5,7,4
7.60E+21,,0,0.366329698,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,3,2,3,3,0,2,2
7.60E+21,,1,1.029661255,1,3,3,0,0,2,1,0,1,1,2,0,2,0,2,6,2,0,1,2,1,1,2,2,1,4,2,1,0
7.60E+21,,0,0.351600269,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,2,1,1,3,0,1,0,1,1
7.60E+21,,1,1.040952381,1,1,2,1,1,2,1,0,3,1,1,0,1,3,1,3,1,4,4,2,1,2,3,1,4,1,4,4,5
7.60E+21,,0,0.011837261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7.60E+21,,1,0.632643386,1,2,2,1,0,0,0,1,1,1,1,4,1,0,0,0,0,2,1,1,1,1,2,2,3,2,3,1,0
7.60E+21,,2,1.747236228,2,1,6,3,5,1,1,1,0,4,0,3,1,1,5,1,1,1,2,1,1,0,3,4,3,2,1,1,3
7.60E+21,,6,6.124285714,6,6,5,10,7,7,9,13,6,11,4,4,12,9,11,8,9,8,15,12,16,14,8,12,16,15,15,10,12
7.60E+21,,0,0.092293455,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
7.60E+21,,2,1.998571429,3,3,1,4,2,2,8,1,2,3,8,6,0,3,2,4,0,4,5,1,6,5,2,9,3,4,5,1,5
7.60E+21,,0,0.203591562,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
7.60E+21,,1,0.709421498,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,1,1,0,1,0,0,1,5,1,0,4,2,2
7.60E+21,,1,0.679834388,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,3,1,1,1,4,4,1
7.60E+21,,1,0.655682823,1,0,3,2,0,0,1,0,2,1,1,1,2,0,0,3,2,2,0,1,1,2,1,2,2,1,3,2,1
7.60E+21,,5,4.51,5,4,6,6,0,4,8,8,8,3,8,8,9,6,7,6,4,10,4,8,8,10,8,8,10,11,8,5,10
7.60E+21,,1,0.732218324,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,5,3,7,3,3,3,4,2
7.60E+21,,2,1.775714286,2,3,3,1,3,2,3,2,1,5,3,1,1,2,0,1,2,5,1,3,6,3,2,5,2,3,7,0,3
7.60E+21,,0,0.080907077,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7.60E+21,,2,1.922857143,2,2,2,0,4,3,2,3,3,3,2,2,8,5,6,3,5,2,7,5,2,3,7,2,3,2,3,5,2
7.60E+21,,2,2.347142857,2,5,3,4,2,3,1,2,2,6,2,3,2,2,2,0,2,6,2,4,0,4,0,6,7,4,5,3,2
7.60E+21,,1,1.324285714,1,1,3,2,2,1,1,2,1,5,3,2,3,3,3,2,0,3,3,6,2,9,1,3,1,2,0,0,2
7.60E+21,,1,1.431428571,1,0,2,2,0,1,0,2,2,0,3,6,1,6,3,3,3,4,3,1,3,2,3,7,4,3,2,3,3
7.60E+21,,4,4.222857143,4,2,7,5,6,6,3,7,3,8,1,3,4,6,7,3,0,9,3,4,3,9,7,9,5,7,6,6,5
7.60E+21,,0,0.392152397,0,0,0,0,2,0,1,2,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,2,2,2,0
7.60E+21,,0,0.002013967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.60E+21,,2,1.628928571,2,0,2,2,2,1,4,0,1,1,3,0,0,0,1,1,1,4,2,4,7,5,1,5,5,3,4,5,4
7.60E+21,,9,9.455714286,10,10,5,7,11,13,8,11,10,14,5,10,13,10,10,11,18,18,16,16,16,16,12,18,19,25,23,29,18
7.60E+21,,1,0.551835529,1,1,0,1,0,0,0,2,1,1,3,0,1,1,1,1,2,1,5,1,0,0,1,0,0,0,1,1,1
7.60E+21,,1,0.979909175,1,3,2,0,0,1,1,0,1,2,2,2,0,0,0,0,1,0,1,0,3,1,1,3,0,1,1,1,0
7.60E+21,,1,1.115454365,1,0,2,0,1,1,3,1,0,3,0,0,1,3,1,5,3,1,6,2,4,2,2,2,4,3,2,2,1
7.60E+21,,1,1.087438531,1,2,2,1,3,2,0,0,0,2,2,3,0,1,1,0,2,2,5,0,3,1,6,2,3,3,2,2,2
7.60E+21,,0,0.247208114,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,1,0,0,2,0,1,0
7.60E+21,,1,1.328310411,1,0,0,1,2,3,1,2,2,2,4,2,3,2,3,2,3,2,2,3,3,3,6,5,4,2,3,1,3
7.60E+21,,0,0.354874542,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,3,0,2,1
7.60E+21,,1,0.747984784,1,2,2,1,0,1,3,1,1,2,0,0,1,1,1,2,1,0,0,3,1,1,1,2,3,1,1,0,1
7.60E+21,,2,1.824285714,2,1,0,1,3,2,3,1,2,1,3,2,3,1,3,0,3,1,1,5,4,5,8,3,9,4,4,3,6
7.60E+21,,3,3.091428571,3,1,5,3,4,1,6,9,4,1,5,5,4,4,9,2,6,3,10,3,13,5,7,5,4,6,2,4,8
7.60E+21,,1,0.962460188,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,2,1,0,1,6,2,3,2,1,3,2,2,0,1
7.60E+21,,3,2.620062112,3,3,0,4,3,2,2,3,1,1,2,1,2,2,2,3,4,3,4,4,5,6,2,8,6,4,2,5,10
7.60E+21,,0,0.167620545,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,2,2,0,0,0,0,2,1
7.60E+21,,0,0.323416378,1,0,0,1,0,0,1,0,1,1,0,1,2,0,1,1,0,0,0,0,1,0,0,2,0,1,1,2,1
7.60E+21,,1,1.289329193,1,1,4,1,3,2,0,1,1,1,1,2,1,5,6,1,1,2,6,4,1,2,2,2,3,2,2,1,2
7.60E+21,,0,0.29529999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,0,1,2,2,1
7.60E+21,,0,0.367402586,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,2,0,0,1,0,1,1,2,0,0,0,1,2,0
7.60E+21,,0,0.398801361,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,2,0,1,1,2,2,1,4,1,1
7.60E+21,,1,0.746626466,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,1,3,3,0,1,2,2,3,1,0,4,4
7.60E+21,,0,0.130741149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
7.60E+21,,1,0.744518862,1,1,0,0,0,0,2,2,2,1,2,1,0,1,0,2,0,0,0,2,2,1,0,3,0,0,2,0,1
7.60E+21,,0,0.31000821,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,2,1,0,1,1,2,2
7.60E+21,,1,1.41,2,2,0,0,0,0,0,0,1,0,2,0,2,1,1,0,4,1,9,4,11,3,7,8,5,6,5,2,3
7.60E+21,,1,0.531057498,1,1,1,2,1,0,0,1,0,0,1,0,2,0,0,0,0,2,1,0,1,1,1,3,3,2,2,2,2
7.60E+21,,1,0.536435846,1,0,0,0,0,1,0,2,0,1,0,2,0,0,1,5,1,0,1,1,2,0,0,2,2,2,2,2,0
7.60E+21,,1,0.878571429,1,0,1,1,0,3,0,2,3,1,3,2,0,2,2,0,4,0,3,4,1,1,1,2,2,2,1,1,2
7.60E+21,,0,0.121194595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7.60E+21,,2,2.188571429,2,1,4,0,3,7,2,8,3,7,4,3,4,6,5,1,3,5,4,3,3,3,1,2,2,1,2,2,4
7.60E+21,,5,4.781428571,5,4,7,8,11,12,10,7,6,8,6,5,6,8,8,8,9,11,9,6,6,12,5,15,9,3,10,12,9
7.60E+21,,1,1.28,1,1,2,1,1,4,3,0,2,1,1,3,2,1,2,3,2,3,6,2,0,2,3,3,3,4,3,6,3
7.60E+21,,0,0.316799172,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,1,1,1,2,1,1,0,2
7.60E+21,,3,2.745714286,3,3,1,2,2,2,4,0,5,2,2,4,6,7,2,7,1,3,6,10,8,13,7,9,6,8,9,7,9
7.60E+21,,3,2.79,2,2,5,1,1,3,4,2,3,3,1,3,5,2,6,4,6,6,7,8,5,7,4,6,4,0,3,5,1
7.60E+21,,1,0.736779832,1,1,0,0,3,0,0,0,0,2,1,1,4,2,2,0,2,2,4,0,2,2,3,1,2,4,1,1,0
7.60E+21,,1,0.701714432,1,0,1,0,2,0,1,0,3,3,1,0,2,1,1,3,2,0,0,1,1,1,2,1,2,0,0,0,0
7.60E+21,,1,0.878660714,1,0,0,0,1,2,0,0,0,1,2,2,4,2,2,6,2,3,4,2,2,2,0,0,1,3,4,2,4
7.60E+21,,1,1.090359844,1,0,2,0,3,3,0,0,1,0,0,2,0,2,1,1,3,1,3,1,4,4,4,3,2,2,0,3,3
7.60E+21,,1,1.438860544,2,2,0,0,4,3,5,2,0,1,1,0,1,1,0,2,4,1,1,1,5,1,2,1,2,0,2,2,3
7.60E+21,,0,0.160746745,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,1,0.989065934,1,1,0,1,0,2,0,0,3,0,0,2,0,4,1,1,2,2,2,0,0,3,4,4,0,3,4,1,1
7.60E+21,,1,0.95359469,1,2,2,2,1,2,2,1,2,2,1,1,0,1,0,1,1,3,3,2,2,2,2,2,3,1,4,2,2
7.60E+21,,1,1.222751623,1,1,1,1,1,1,0,3,1,3,0,2,1,1,2,3,1,2,1,3,3,3,4,3,2,6,3,6,3
7.60E+21,,2,2.388571429,3,2,3,4,2,6,4,4,6,2,5,6,3,4,2,3,4,7,8,2,6,6,6,4,7,6,2,3,4
7.60E+21,,1,0.717527316,1,0,0,2,0,0,0,0,2,0,3,0,0,1,0,0,2,3,2,1,2,1,2,3,0,1,1,4,1
7.60E+21,,7,6.648571429,7,7,10,6,8,3,7,10,15,7,9,4,6,8,8,9,10,7,16,9,19,15,16,18,16,9,13,18,11
7.60E+21,,4,4.152857143,4,7,4,4,4,8,8,6,4,5,8,5,5,5,0,3,1,4,2,2,5,1,10,8,9,4,6,6,8
7.60E+21,,2,1.663928571,1,0,1,0,3,3,0,4,4,5,1,6,3,2,2,1,5,2,1,4,2,2,3,5,2,2,2,4,1
7.60E+21,,0,0.141148594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,2
7.60E+21,,2,2.132857143,2,2,0,4,1,3,1,4,7,3,0,5,6,3,4,6,5,5,7,6,1,2,9,4,4,5,3,5,4
7.60E+21,,1,0.928642072,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,2,2,1,1,2,2,2,5,5,2,0,3,4,2
7.60E+21,,1,0.875061843,1,2,0,1,1,1,0,0,2,1,2,0,3,2,0,1,2,3,4,3,1,1,3,3,4,0,3,2,4
7.60E+21,,1,0.932923588,1,0,0,0,1,0,0,0,2,3,1,2,5,0,0,3,2,1,0,3,4,3,2,1,2,3,4,3,0
7.60E+21,,1,1.261607143,1,0,1,1,0,1,1,0,4,1,0,1,3,0,2,3,1,1,1,4,1,3,0,7,2,3,2,4,0
7.60E+21,,0,0.270229168,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,1,0,1
7.60E+21,,1,0.965332715,1,0,0,5,1,0,1,2,2,1,1,2,1,0,2,2,2,2,0,2,2,3,1,3,4,1,2,1,1
7.60E+21,,0,0.400506974,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,1,3,3,2,0,1,0,0,0,1,3
7.60E+21,,4,3.96,6,10,9,2,5,5,2,4,6,2,0,3,6,3,5,3,3,2,3,3,2,2,5,10,8,7,5,4,5
7.60E+21,,1,0.871226202,1,2,0,1,1,0,1,0,1,1,2,1,0,2,3,1,1,1,0,2,2,0,1,1,6,0,2,0,0
7.60E+21,,0,0.303641389,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,2,2,3,1,1,1
7.60E+21,,1,1.225164835,1,1,0,4,4,1,4,0,3,0,0,1,0,2,2,1,2,0,1,0,0,0,1,0,0,1,0,1,0
7.60E+21,,0,0.304832203,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,4,1,1,1,1,3,1
7.60E+21,,1,0.64215401,1,1,1,0,1,2,0,1,2,2,2,0,1,1,2,2,1,0,1,2,0,2,3,2,1,1,1,0,2
7.60E+21,,0,0.09503907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,1
7.60E+21,,1,0.590483049,1,0,1,0,1,0,1,1,1,1,2,0,2,1,2,0,3,2,2,0,3,1,2,4,1,1,1,2,1
7.60E+21,,0,0.236442618,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,0,0.103407005,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
7.60E+21,,1,1.013877551,1,2,1,3,3,2,1,3,0,1,2,0,0,0,0,1,0,0,1,0,1,1,1,3,1,5,4,3,3
7.60E+21,,0,0.210201423,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,1,1,1,1,1,1,2,2
7.60E+21,,0,0.35582358,0,1,0,0,0,0,1,1,0,1,0,0,2,1,1,1,0,1,1,1,1,2,3,1,2,0,1,1,0
7.60E+21,,1,1.175771429,1,3,0,1,0,1,0,1,4,6,3,0,1,0,0,0,2,0,1,4,3,2,3,0,1,0,2,0,1
7.60E+21,,1,0.775166007,1,0,1,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,0,2,3,2,3,0,0,4,2,0,2
7.60E+21,,1,0.988540309,1,1,3,0,0,0,1,1,1,0,1,1,1,4,0,1,1,3,2,2,3,1,1,3,1,3,5,3,3
7.60E+21,,2,1.75,2,3,1,3,3,5,2,0,2,1,0,0,1,1,1,3,1,4,2,1,1,1,3,7,4,8,5,6,4
7.60E+21,,2,2.184285714,3,3,2,9,1,0,2,0,7,3,3,3,6,3,5,3,7,8,5,3,1,4,4,6,7,2,8,10,6
7.60E+21,,0,0.177843743,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,0,0
7.60E+21,,2,1.751428571,2,3,0,1,0,1,2,2,5,3,4,2,1,2,4,3,5,6,2,2,4,2,5,4,7,5,6,7,3
7.60E+21,,0,0.234186418,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1
7.60E+21,,3,2.737142857,3,0,2,2,4,2,6,6,3,8,3,5,4,8,1,8,7,5,4,8,0,10,6,9,4,7,7,3,6
7.60E+21,,1,0.745029762,1,0,1,1,0,1,0,0,1,1,0,0,3,0,2,0,2,2,0,0,0,1,1,3,5,2,2,1,0
7.60E+21,,3,2.642857143,3,0,4,1,3,3,6,1,3,3,0,2,2,1,3,3,3,1,5,2,4,6,12,4,5,4,5,7,8
7.60E+21,,1,0.523041888,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,4,0,1,2,2,0,3,0,1,0,2,0
7.60E+21,,1,0.511003217,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,1,0,2,0,0,1,1,2,4,1,3,1
7.60E+21,,2,1.894285714,2,1,3,1,1,1,0,3,5,1,2,4,1,0,1,0,6,4,3,2,3,3,7,6,4,7,7,10,8
7.60E+21,,3,3.187142857,4,5,2,4,8,0,3,4,6,4,5,9,6,3,7,2,6,4,6,4,5,6,6,9,5,4,3,5,5
7.60E+21,,1,0.849448622,1,0,0,0,1,1,1,0,0,0,0,0,1,2,1,0,0,1,1,3,4,2,5,3,2,3,1,5,5
7.60E+21,,1,1.318571429,2,3,6,1,2,1,4,0,2,3,4,3,1,1,1,2,3,4,1,1,2,0,3,1,0,1,0,0,0
7.60E+21,,1,0.818608679,1,0,1,1,2,2,1,0,3,1,1,2,1,1,2,0,0,0,0,2,1,5,1,1,3,2,3,0,1
7.60E+21,,0,0.308686938,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,1,2,1,1,1,1,1
7.60E+21,,1,0.717212327,1,2,0,0,1,1,0,0,2,1,0,0,1,0,3,0,2,0,1,1,3,1,2,1,1,0,1,2,3
7.60E+21,,0,0.32138506,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.60E+21,,4,4.087142857,5,4,7,1,3,5,2,2,5,1,8,3,4,5,8,5,7,9,6,7,4,10,8,5,9,12,7,9,10
7.60E+21,,0,0.190483389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2,3
7.60E+21,,1,0.590965844,1,1,1,0,1,0,0,2,0,1,0,1,1,1,1,1,0,2,0,1,3,0,3,3,1,2,3,1,1
7.60E+21,,1,0.789168917,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,1,1,3,0,2,1,5,2
7.60E+21,,0,0.179565604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,1,0,3,1,1,1,0
7.60E+21,,0,0.456540438,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,2,1,2,2,0,2
7.60E+21,,0,0.239949775,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0
7.60E+21,,1,1.398701108,1,2,0,1,0,0,1,2,2,1,0,0,1,1,0,1,0,3,1,5,3,1,3,3,2,2,4,0,7
7.60E+21,,0,0.335129106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,3,0,1,0,0,5,1,0
7.60E+21,,1,0.835064634,1,0,1,0,2,0,0,0,1,3,1,1,1,1,3,1,0,2,2,2,1,4,1,0,2,6,0,0,2
7.60E+21,,0,0.004873822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.19499768,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
7.60E+21,,1,0.519426184,0,1,1,0,2,1,1,0,0,1,1,0,1,0,1,1,0,2,0,0,1,0,0,3,0,2,0,1,2
7.60E+21,,3,2.528571429,3,2,3,4,3,0,2,2,6,3,5,6,8,6,5,7,9,4,0,7,5,12,7,10,2,6,3,3,2
7.60E+21,,0,0.048328404,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.60E+21,,0,0.103840822,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0
7.60E+21,,1,0.914055659,1,1,0,0,0,1,1,1,1,0,2,1,0,1,1,1,0,0,1,1,1,0,2,4,1,3,3,1,7
7.60E+21,,0,0.486649452,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,2,2,3,0,1,0,1,1,3,0
7.60E+21,,0,0.197817529,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
7.60E+21,,4,3.73,4,6,3,7,5,1,10,6,1,6,4,5,5,4,4,6,3,5,7,5,6,8,8,5,6,4,3,1,6
7.60E+21,,4,3.711428571,4,1,3,7,8,3,5,8,5,8,3,6,4,12,7,6,3,3,7,3,8,3,16,8,8,4,1,2,8
7.60E+21,,1,1.117277722,1,2,1,2,2,2,1,1,2,3,0,2,2,0,1,1,3,2,3,3,2,2,2,0,2,2,5,4,2
7.60E+21,,1,0.638584106,1,0,0,1,0,1,1,0,0,0,1,1,0,2,1,0,1,0,0,2,1,2,4,4,2,3,2,2,0
7.60E+21,,1,1.231339901,1,0,1,0,1,2,3,2,1,2,1,0,3,1,1,2,3,2,1,2,4,4,1,5,1,2,0,1,2
7.60E+21,,1,1.188571429,1,4,0,0,2,3,0,0,0,1,2,1,1,0,2,0,2,6,3,0,0,5,3,7,3,5,3,5,1
7.60E+21,,1,0.745543282,1,1,0,0,0,4,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,2,1,1,3,0,1
7.60E+21,,0,0.050462586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0
7.60E+21,,0,0.158036424,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1,1,0,2
7.60E+21,,3,3.128571429,3,2,3,3,4,2,10,8,8,6,5,3,5,2,5,5,2,2,4,7,8,2,4,1,1,4,3,6,8
7.60E+21,,1,1.136061224,1,2,3,4,3,3,1,2,2,2,1,2,2,1,0,2,1,1,2,2,2,1,0,2,0,2,2,3,3
7.60E+21,,8,7.954285714,9,14,12,9,17,7,10,5,10,7,9,7,4,6,7,4,6,9,6,7,2,6,8,9,7,6,9,6,7
7.60E+21,,0,0.280039035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,1,0,0,1,1,2,1,0,4
7.60E+21,,1,1.169571429,1,1,3,0,0,2,3,1,4,3,0,0,3,3,2,2,0,1,0,2,2,2,3,3,1,0,0,3,2
7.60E+21,,1,0.924795918,1,0,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,1,0,4,1,1,1,2,1,2,6,6,2
7.60E+21,,9,9.128571429,9,14,19,7,9,6,9,15,9,6,14,7,5,12,3,10,8,12,11,8,9,8,11,8,13,22,12,13,28
7.60E+21,,3,2.56,3,4,4,3,5,2,3,2,3,7,4,6,3,6,6,2,10,4,4,3,9,8,6,9,5,7,5,2,6
7.60E+21,,0,0.279729395,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,1,1,1,0,0,1,2,0,1
7.60E+21,,2,1.58,2,0,0,4,4,1,4,3,2,5,1,5,4,3,1,3,1,4,6,1,2,4,1,2,2,3,2,5,0
7.60E+21,,0,0.432620665,0,0,1,2,2,0,0,1,0,1,1,0,1,1,1,2,2,0,1,2,1,1,1,3,0,0,0,0,0
7.60E+21,,0,0.448409038,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,1,2,1,0,0,1,1,0,0,3,0,1,2
7.60E+21,,3,3.384285714,3,2,4,2,4,4,8,7,3,2,5,4,4,4,2,7,4,6,3,4,6,4,4,8,7,4,6,7,10
7.60E+21,,0,0.272375884,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,2,0,0,2,2,0,1,1,0,1,1
