manzanac,rte,pred2023,pred2023_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.538168597,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,1,2,2,2,0,0,2,0,0,0,2,1,0,1
7.60E+21,,1,0.915536167,1,1,1,1,1,1,0,1,1,3,1,1,3,1,0,0,2,3,1,0,2,0,2,2,2,4,3,2,0
7.60E+21,,0,0.199849904,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0
7.60E+21,,0,0.249668346,0,0,0,0,1,1,1,1,0,0,1,1,0,2,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0
7.60E+21,,2,1.878571429,2,2,2,3,2,1,8,1,4,2,3,4,2,1,1,4,2,1,3,4,2,4,0,4,3,2,2,6,2
7.60E+21,,1,1.002502867,1,1,1,1,1,4,2,0,0,1,3,0,0,0,2,1,2,1,1,3,0,2,2,3,2,2,2,2,3
7.60E+21,,0,0.490516172,1,1,1,1,1,0,0,0,0,0,0,0,2,2,0,1,0,2,2,2,1,4,0,2,2,3,1,3,1
7.60E+21,,1,0.578927246,1,0,0,1,1,2,1,1,1,0,0,1,0,0,1,0,1,2,0,3,1,0,1,0,2,0,1,2,1
7.60E+21,,0,0.435116377,0,0,1,1,0,0,1,1,0,1,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1
7.60E+21,,1,0.933418638,1,1,1,1,1,1,3,2,1,2,0,0,0,3,0,0,0,1,1,0,0,3,3,0,1,0,1,2,0
7.60E+21,,2,2.086547619,2,2,2,2,2,2,3,3,1,2,4,3,4,4,6,3,2,5,0,1,4,3,7,2,7,7,2,10,5
7.60E+21,,0,0.491441163,1,0,0,1,1,0,2,0,0,0,2,2,0,3,1,0,0,0,0,0,0,2,1,0,2,0,1,1,2
7.60E+21,,0,0.449075145,0,1,1,1,0,1,1,0,0,0,0,2,2,0,1,0,2,1,0,0,0,0,0,0,3,1,0,2,0
7.60E+21,,0,0.416595787,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,0,2,0,0,2
7.60E+21,,1,0.557904709,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,2,2,1,2,1,1,0,2,0,3,1,0,3,3
7.60E+21,,1,0.604067392,0,1,1,1,1,2,0,0,0,0,0,2,3,1,0,2,1,3,2,1,0,0,0,3,0,2,1,2,2
7.60E+21,,1,0.713077106,1,1,1,1,1,1,1,0,1,0,0,0,3,2,2,2,1,1,0,1,3,2,2,2,1,1,2,1,3
7.60E+21,,0,0.385688979,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,2,0,2,0,0,0,1,3,0,1,1,0,1
7.60E+21,,11,11.45857143,11,11,11,11,12,11,9,16,10,12,13,13,19,21,20,28,20,16,20,13,26,32,23,26,30,24,24,30,32
7.60E+21,,1,0.687030518,1,1,1,1,1,1,1,0,2,2,0,1,1,0,1,0,0,2,0,1,4,3,1,2,1,2,1,3,1
7.60E+21,,0,0.131008212,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0
7.60E+21,,2,2.107142857,2,2,2,3,2,1,5,2,4,2,2,4,6,2,7,2,0,3,6,2,3,7,4,4,7,6,1,4,5
7.60E+21,,1,0.85793863,1,1,1,1,1,1,0,2,1,1,2,2,2,1,1,0,1,3,1,1,2,0,0,0,0,3,4,0,1
7.60E+21,,1,0.704383345,1,1,1,1,1,0,2,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,1
7.60E+21,,0,0.252184564,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,1,0,2,0,1,1,0,2,0,0
7.60E+21,,1,0.566661857,1,1,1,1,1,0,0,2,1,0,1,0,1,0,2,2,0,0,0,0,1,3,0,0,1,3,3,2,2
7.60E+21,,0,0.135561027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,1,0,1,0,0,1,1
7.60E+21,,0,0.137024576,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,2,0
7.60E+21,,0,0.055290829,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
7.60E+21,,1,1.093405481,1,1,1,1,1,2,1,2,1,2,1,0,1,1,2,0,1,3,2,1,1,1,0,0,2,2,4,1,3
7.60E+21,,0,0.441437905,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,2,0,0,0,1,1,1,0,2,0,0,2,0,1
7.60E+21,,1,0.71676312,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,2,0,0,2,0,1,4,1,2,3,0,1
7.60E+21,,2,2.491428571,3,3,3,3,3,4,1,5,0,5,3,2,2,3,3,1,1,0,3,4,0,4,7,11,15,10,10,7,6
7.60E+21,,0,0.13487347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
7.60E+21,,0,0.282110954,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
7.60E+21,,2,1.695714286,2,2,2,2,3,3,2,5,3,2,3,2,3,0,2,1,1,4,3,1,0,1,2,9,9,1,6,1,4
7.60E+21,,0,0.340779019,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,0,0,2,1,0,0,1,1,2,1
7.60E+21,,0,0.240723168,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
7.60E+21,,0,0.371945902,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,1,1,0,1,3,0
7.60E+21,,1,0.526100529,1,1,0,1,1,0,0,0,1,0,2,3,0,0,1,1,0,0,2,1,1,4,0,0,1,2,3,0,1
7.60E+21,,0,0.470778744,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,3,3,2,0,1,1,1
7.60E+21,,0,0.019416186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7.60E+21,,1,0.819019512,1,1,1,1,1,0,2,0,0,1,0,2,2,2,0,0,1,0,3,2,2,0,5,0,1,4,3,2,3
7.60E+21,,1,1.028102797,1,1,1,1,1,0,1,1,2,1,1,1,0,3,3,3,3,1,7,3,6,5,3,3,1,3,4,2,4
7.60E+21,,0,0.340212351,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,3,0
7.60E+21,,1,0.509148114,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,2,1,0,1,0,1,2,0,0,0,0,4
7.60E+21,,1,0.816208333,1,1,1,1,1,0,0,0,0,2,0,0,4,1,0,1,1,0,3,4,1,2,5,1,2,2,2,4,2
7.60E+21,,0,0.363769392,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,0,1
7.60E+21,,1,0.557117435,1,0,1,0,0,1,0,0,2,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
7.60E+21,,2,1.501428571,2,2,2,2,2,1,2,3,1,2,1,1,1,3,1,3,4,2,1,2,0,1,2,5,5,5,4,4,2
7.60E+21,,1,0.613992141,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,1,2,1,1,2,0,4,1,1,1,2
7.60E+21,,3,2.67,3,2,3,3,3,5,4,1,6,3,4,2,2,7,3,4,3,2,6,3,4,10,7,3,7,4,9,4,10
7.60E+21,,1,1.28507483,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,4,2,9,1,1,4,6,1,1,4,1,3,2,2
7.60E+21,,3,2.948571429,3,4,4,4,4,7,4,6,6,5,8,7,1,5,3,8,6,9,6,4,8,4,4,6,5,3,4,4,3
7.60E+21,,0,0.141615305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7.60E+21,,0,0.018702489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1
7.60E+21,,0,0.266453399,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,3,1,0,0,1,1,0,1,1,0,0,0,0,1
7.60E+21,,2,1.754285714,2,2,2,2,2,1,3,3,2,5,2,5,3,2,3,5,2,4,7,3,5,0,9,4,5,3,5,7,3
7.60E+21,,0,0.487789083,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,3,1,3,0
7.60E+21,,0,0.105175674,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7.60E+21,,0,0.297428326,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2,1,2,0,1,0,0,0,0
7.60E+21,,1,1.223715693,1,1,1,1,2,1,1,2,0,1,3,1,3,2,2,1,1,0,2,1,3,1,1,1,5,6,3,2,3
7.60E+21,,1,0.992096475,1,1,1,2,2,0,0,0,1,4,3,2,0,1,1,0,1,1,4,1,6,3,2,2,1,1,1,3,8
7.60E+21,,0,0.115814384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
7.60E+21,,1,0.793585317,1,1,1,1,1,1,2,0,1,0,0,0,2,0,2,0,0,0,0,1,1,1,1,1,1,3,4,0,4
7.60E+21,,1,0.77232474,1,1,1,1,1,3,2,0,0,0,3,1,0,1,2,0,0,0,0,0,0,3,1,2,0,2,0,1,2
7.60E+21,,6,5.532857143,5,5,5,5,5,4,8,6,10,10,6,5,7,4,9,7,8,12,9,9,12,6,13,14,12,18,14,11,13
7.60E+21,,0,0.26589044,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,0,3,0,1,1
7.60E+21,,0,0.218267099,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,2
7.60E+21,,1,0.70410766,1,1,1,1,1,2,1,4,1,1,1,2,1,0,0,3,0,0,1,0,1,0,1,0,1,1,1,2,3
7.60E+21,,0,0.168355316,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,1,1
7.60E+21,,0,0.002081139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.226362589,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0
7.60E+21,,1,0.726503728,1,1,1,1,1,0,0,0,3,1,0,1,0,0,3,1,0,0,0,0,1,1,0,1,1,1,4,4,1
7.60E+21,,0,0.220086198,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,1,0,3,0,0,0,0,1,1,1,1,1,2
7.60E+21,,0,0.128558256,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7.60E+21,,0,0.112458344,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
7.60E+21,,1,0.749332946,1,1,1,1,1,1,0,1,0,3,0,1,0,2,1,0,0,1,1,2,1,3,4,2,1,3,2,0,2
7.60E+21,,0,0.486858151,1,1,1,1,0,0,0,3,0,0,0,0,0,2,1,0,1,1,0,1,1,1,2,1,2,1,1,2,3
7.60E+21,,1,0.901489403,1,1,1,1,1,0,0,0,1,1,0,0,0,1,2,0,1,3,0,1,1,3,6,6,0,1,0,0,5
7.60E+21,,0,0.290383446,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1,3,0,1,0,1,1,2
7.60E+21,,1,0.928128669,1,1,1,1,1,1,1,3,1,2,0,2,2,0,0,0,0,0,1,0,0,0,1,0,4,0,2,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.142512819,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0
7.60E+21,,1,0.676513726,1,1,1,1,1,0,1,0,0,1,2,0,0,1,0,1,1,0,1,2,0,2,4,1,0,2,4,3,2
7.60E+21,,1,0.715391142,0,1,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1,1,2,1,3,0,4,2
7.60E+21,,4,4.14,4,5,4,5,4,3,7,8,5,5,9,5,6,8,5,4,4,5,6,8,2,6,10,8,5,9,9,7,6
7.60E+21,,1,0.67052673,1,1,1,1,1,1,1,1,2,0,1,1,2,2,1,2,0,1,1,2,1,2,2,2,1,3,2,2,0
7.60E+21,,2,2.357142857,2,2,2,2,2,2,2,3,2,3,3,2,1,3,0,6,3,1,3,4,3,3,2,5,5,0,12,2,13
7.60E+21,,0,0.182227311,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
7.60E+21,,3,2.842857143,3,3,3,3,2,3,2,3,4,5,7,2,1,7,2,3,7,8,4,6,7,7,4,8,2,5,4,8,10
7.60E+21,,1,0.566758882,1,1,1,1,1,0,0,2,2,2,0,0,2,1,2,1,2,0,1,1,0,2,2,1,1,2,2,0,0
7.60E+21,,10,10.25571429,9,10,9,11,9,12,13,12,12,8,16,14,14,12,11,17,14,13,9,11,14,10,14,23,21,18,19,15,27
7.60E+21,,1,0.50043944,1,1,1,1,1,0,0,0,0,1,0,1,2,0,1,2,0,0,0,0,0,2,2,2,2,2,6,3,2
7.60E+21,,1,0.904637188,1,1,1,1,1,1,2,0,1,1,0,1,0,4,1,0,0,3,2,1,1,2,0,2,0,2,4,0,2
7.60E+21,,1,0.906551293,1,1,1,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,0,4,0,0,3,2,0,1,0,1
7.60E+21,,0,0.130116626,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2
7.60E+21,,0,0.262982397,1,0,1,1,1,0,0,0,0,0,0,1,0,0,2,1,3,1,0,2,0,1,0,2,1,0,1,1,1
7.60E+21,,1,0.749146493,1,1,1,1,1,0,0,1,2,1,0,0,0,3,1,0,1,0,1,0,2,3,2,3,3,1,1,0,5
7.60E+21,,1,1.333701299,1,1,1,1,1,1,1,2,0,1,0,1,1,2,1,4,0,1,1,3,3,3,3,4,1,1,2,8,6
7.60E+21,,1,0.71993149,1,1,1,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,1,1,1,4
7.60E+21,,1,0.810032755,1,1,1,1,1,2,1,1,3,0,1,2,2,1,1,1,0,0,0,2,0,1,1,0,3,2,1,1,1
7.60E+21,,0,0.144906784,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1
7.60E+21,,2,2.356190476,2,2,2,3,2,1,2,2,4,2,5,5,4,4,4,3,3,6,1,5,5,8,4,7,5,7,2,7,3
7.60E+21,,0,0.191849456,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,2,1,1,1,0,1,0
7.60E+21,,0,0.040178962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7.60E+21,,2,2.412857143,3,2,3,3,3,2,3,4,4,3,3,3,3,3,6,0,7,5,4,3,7,3,5,9,7,5,4,11,8
7.60E+21,,1,0.633766615,1,0,1,0,1,2,1,1,0,1,0,1,0,1,0,0,2,0,1,1,0,1,0,2,3,2,1,1,1
7.60E+21,,0,0.078082363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1
7.60E+21,,1,0.64703876,1,1,1,1,1,0,0,0,0,1,1,2,3,2,1,0,0,3,1,1,1,1,0,1,1,2,2,3,3
7.60E+21,,0,0.451903173,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,1,0,1,0,2,1,1,0,0,2,0,2,0
7.60E+21,,0,0.006213317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7.60E+21,,0,0.366375967,0,0,0,1,1,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
7.60E+21,,0,0.154748916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,3,0,0,0,2,1
7.60E+21,,0,0.049027753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
7.60E+21,,0,0.20171895,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,1
7.60E+21,,1,0.878665966,1,1,1,1,1,1,0,4,1,4,2,2,0,4,0,2,1,1,3,0,2,2,1,1,2,0,2,1,5
7.60E+21,,0,0.427821176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,2,0,2,0,0,0
7.60E+21,,2,2.4,2,2,2,3,3,4,6,4,3,3,1,0,1,2,5,3,4,2,5,6,5,3,1,4,4,2,3,3,4
7.60E+21,,0,0.117911623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
7.60E+21,,0,0.359658748,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,1,1
7.60E+21,,1,0.69542757,1,1,0,1,1,1,0,2,2,0,1,0,0,0,0,1,1,2,0,1,2,1,1,0,1,5,1,1,1
7.60E+21,,3,3.3,4,4,4,4,4,0,6,4,3,5,5,1,4,2,6,3,9,9,8,6,11,5,9,9,9,10,14,5,10
7.60E+21,,0,0.053914167,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,0,0.488320517,1,1,1,1,1,0,0,1,0,2,2,0,2,1,2,0,2,1,1,1,1,1,1,1,1,0,1,2,2
7.60E+21,,0,0.304956158,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,2,0,1,0,0,2,1
7.60E+21,,0,0.492462973,1,1,0,1,1,0,0,0,0,0,0,3,1,0,3,0,0,0,1,2,0,1,1,2,0,1,2,2,0
7.60E+21,,0,0.204117139,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,2,3,1,2,0,1,0,0,0
7.60E+21,,0,0.407689978,1,1,1,1,1,0,1,0,0,1,1,1,0,0,2,0,1,1,0,1,1,0,0,2,1,3,1,1,0
7.60E+21,,0,0.184318788,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0
7.60E+21,,1,0.577208125,0,0,1,1,1,2,2,0,0,0,1,0,1,1,2,0,0,1,1,1,1,1,2,1,1,2,0,1,1
7.60E+21,,1,0.66209424,1,1,1,1,1,0,0,1,3,1,3,1,0,0,0,2,1,1,1,0,3,2,2,1,1,0,1,0,1
7.60E+21,,0,0.0853514,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.60E+21,,1,0.757115218,1,1,1,1,1,1,2,0,2,0,0,2,2,1,0,5,0,2,1,2,2,0,3,2,1,0,0,1,3
7.60E+21,,2,1.622857143,2,2,2,2,2,4,1,0,2,7,0,2,1,0,1,0,3,3,2,1,1,4,4,7,1,4,0,6,6
7.60E+21,,0,0.277078317,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,3,3,0,0,0
7.60E+21,,0,0.495293902,1,1,1,1,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,1
7.60E+21,,0,0.313997952,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,1,1,2,0,1,0,0,1,1,1,1
7.60E+21,,0,0.210659127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3
7.60E+21,,0,0.045169851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0
7.60E+21,,0,0.117416223,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.60E+21,,0,0.05807233,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0
7.60E+21,,0,0.2094493,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,1
7.60E+21,,0,0.329422973,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,1,2,0,2,0,1,1,3,1
7.60E+21,,1,0.702344726,1,0,1,1,1,0,1,0,0,2,0,0,1,2,0,0,1,0,0,1,0,1,1,1,1,0,0,2,5
7.60E+21,,0,0.267662302,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,1,1,1,0,1,1
7.60E+21,,1,0.699236169,1,1,1,1,1,0,1,1,0,0,3,1,1,1,0,2,0,3,2,2,1,3,1,2,6,3,1,1,2
7.60E+21,,3,2.585714286,3,4,4,3,5,5,5,5,5,7,4,8,7,6,3,8,7,4,2,3,5,4,1,2,1,7,4,6,2
7.60E+21,,0,0.254807831,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,2,2,3,3,2,2
7.60E+21,,8,7.742857143,9,10,10,11,13,18,18,25,19,20,14,13,12,19,12,10,8,8,15,10,8,5,10,4,6,9,5,7,6
7.60E+21,,1,0.858247403,1,1,1,1,1,1,2,1,1,0,2,2,2,2,1,1,1,1,0,0,1,0,1,2,4,2,2,1,0
7.60E+21,,1,0.726366667,1,1,1,1,1,1,0,1,0,1,0,2,2,3,1,0,0,2,1,2,1,1,2,3,2,0,3,4,0
7.60E+21,,1,0.840535714,1,1,1,1,1,1,0,0,1,2,1,2,0,2,3,2,1,2,2,3,6,2,5,2,3,6,4,3,1
7.60E+21,,1,0.669302586,1,1,1,1,1,1,0,1,0,2,0,0,1,1,1,2,2,5,3,1,2,2,1,1,3,3,1,2,3
7.60E+21,,0,0.003888992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,0,0.348801079,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,2,2,2,1,0
7.60E+21,,0,0.175652155,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,1,0,1,0,0
7.60E+21,,1,1.069562762,1,1,1,1,1,0,2,1,2,1,1,0,0,2,0,1,2,3,4,0,0,0,3,3,3,0,2,1,1
7.60E+21,,3,2.717142857,2,3,3,3,3,4,4,5,4,2,6,3,4,4,2,5,6,8,3,6,1,7,6,9,3,14,7,12,5
7.60E+21,,1,1.095357143,1,1,1,1,1,1,3,0,1,1,2,1,1,0,0,3,4,0,3,3,2,1,6,0,3,3,3,4,0
7.60E+21,,0,0.150249883,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,3
7.60E+21,,1,0.915649689,1,1,1,1,1,0,1,2,2,0,0,5,2,2,1,2,1,0,1,0,3,0,4,1,1,0,0,1,3
7.60E+21,,0,0.36252726,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,1,4
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.030074133,1,1,1,1,1,3,1,1,0,4,0,3,1,5,2,0,1,1,0,1,2,0,2,2,3,2,1,1,1
7.60E+21,,1,1.271190476,2,2,1,1,2,3,1,7,3,2,1,3,2,3,1,1,4,5,3,2,1,7,5,3,1,4,3,1,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.337713431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,1,0,0,3,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.772293456,1,1,1,1,1,0,0,1,0,0,0,0,0,2,0,1,0,3,3,2,0,1,0,0,2,1,0,5,3
7.60E+21,,0,0.418768353,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,2,1,0,1,0,0,3,0,0,2,1
7.60E+21,,2,2.269642857,2,2,3,2,3,3,4,5,4,1,1,7,6,3,10,0,1,0,2,5,3,1,4,2,7,4,3,3,2
7.60E+21,,0,0.395146431,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,1,1,1,1,0
7.60E+21,,2,2.414285714,3,3,3,3,4,4,6,2,4,8,3,7,4,2,2,6,7,6,4,6,5,2,5,6,4,4,5,1,4
7.60E+21,,1,0.798539734,1,1,1,1,1,0,1,0,1,1,0,2,2,2,1,2,0,2,1,4,1,0,1,1,0,0,0,5,0
7.60E+21,,1,0.686845861,1,1,1,1,1,0,1,0,0,0,1,0,0,1,3,1,1,1,0,0,0,1,1,2,3,4,6,1,1
7.60E+21,,0,0.3013357,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,3,2,1,0
7.60E+21,,1,1.488571429,2,2,2,2,2,0,1,4,2,1,1,1,0,1,3,3,3,2,3,3,2,9,3,3,3,8,5,5,4
7.60E+21,,2,2.458571429,2,2,2,3,4,4,9,11,2,3,4,1,5,2,5,6,3,5,6,4,0,5,5,2,2,1,2,1,1
7.60E+21,,1,0.908919255,1,1,1,1,1,1,0,0,1,0,1,3,4,0,3,2,3,2,1,3,2,0,1,1,4,4,3,4,4
7.60E+21,,0,0.281641451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,0,0,2,0,0,1,1
7.60E+21,,0,0.025138177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
7.60E+21,,3,3.245714286,3,3,4,4,4,4,4,5,4,11,8,14,9,6,6,10,8,10,10,6,8,6,8,5,2,8,1,5,3
7.60E+21,,1,1.33585034,2,2,1,2,1,1,4,2,1,4,3,3,0,2,0,2,0,3,0,3,1,3,3,2,2,2,7,3,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.048895397,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
