manzanac,rte,pred_2018,pred2018_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.787838462,0,2,1,1,0,1,1,1,0,4,1,1,0,2,1,1,3,0,2,2,2,1,1,4,1,2,1,0,1
7.60E+21,,2,1.731904762,3,2,1,3,0,3,3,1,1,1,1,2,3,3,1,3,1,3,2,4,1,5,2,3,2,3,1,7,4
7.60E+21,,0,0.379832578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,3,1,1,1,5,2,4,2,2,1
7.60E+21,,0,0.271051793,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,1,1,0,0
7.60E+21,,1,1.019354978,2,0,2,2,2,0,1,0,2,2,3,0,1,2,0,1,0,3,0,0,0,2,1,2,3,4,1,1,3
7.60E+21,,1,0.505913645,0,0,0,0,1,1,0,0,3,0,2,1,2,0,2,1,1,1,0,0,1,3,0,2,1,2,1,3,1
7.60E+21,,3,2.701785714,2,5,4,2,5,2,4,3,1,6,6,3,5,3,5,3,1,5,4,5,4,6,1,3,5,1,2,2,3
7.60E+21,,2,1.63,2,4,1,3,0,1,3,4,3,3,3,2,2,6,2,4,3,2,5,2,1,2,4,2,3,4,4,2,4
7.60E+21,,1,0.577428571,0,3,0,0,0,0,1,1,0,1,1,0,2,1,2,1,1,1,0,4,0,2,0,0,0,1,0,1,0
7.60E+21,,1,0.505164684,0,0,0,0,1,0,1,0,0,1,1,3,0,0,0,2,0,4,2,0,1,2,0,1,2,1,3,0,0
7.60E+21,,0,0.37262808,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,0,1,2,1,0,0,1,0,3
7.60E+21,,1,0.542653061,1,0,1,2,1,0,0,1,1,1,0,1,3,0,2,2,4,2,3,1,0,3,3,2,2,2,1,2,0
7.60E+21,,1,0.742910844,1,3,4,1,0,0,0,0,1,1,1,1,0,2,0,0,1,1,1,2,0,0,2,1,0,2,2,0,2
7.60E+21,,0,0.176956594,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,2,1,1,1,0,0,0,0,1
7.60E+21,,2,1.561428571,0,2,2,0,2,2,3,2,0,4,1,2,4,0,0,2,3,1,1,2,3,1,4,4,3,3,6,4,3
7.60E+21,,1,1.327142857,0,2,0,1,2,1,2,3,2,0,4,1,1,1,0,1,2,4,2,2,0,4,1,6,2,1,3,2,5
7.60E+21,,0,0.056581727,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
7.60E+21,,0,0.162749742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
7.60E+21,,5,4.555714286,5,4,6,3,5,7,8,3,3,7,8,5,4,6,3,8,8,11,14,8,9,14,13,7,7,13,12,6,8
7.60E+21,,1,0.571640669,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,2,1,1,2,0,1,6,1,1,0,0
7.60E+21,,0,0.208735161,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,1,0,2,2,1,3,0,1,1,3
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.312,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,3,8,5,2,4,3,6,5,4,5,7,4,5
7.60E+21,,0,0.397722285,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,3,2,3,3,0,2,2,1
7.60E+21,,1,1.013163265,3,3,0,0,2,1,0,1,1,2,0,2,0,2,6,2,0,1,2,1,1,2,2,1,4,2,1,0,2
7.60E+21,,0,0.247862354,1,0,0,2,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,2,1,1,3,0,1,0,1,1,2
7.60E+21,,1,0.958636364,1,2,1,1,2,1,0,3,1,1,0,1,3,1,3,1,4,4,2,1,2,3,1,4,1,4,4,5,3
7.60E+21,,0,0.073084725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
7.60E+21,,1,0.677821212,2,2,1,0,0,0,1,1,1,1,4,1,0,0,0,0,2,1,1,1,1,2,2,3,2,3,1,0,2
7.60E+21,,2,1.877067669,1,6,3,5,1,1,1,0,4,0,3,1,1,5,1,1,1,2,1,1,0,3,4,3,2,1,1,3,5
7.60E+21,,6,6.257142857,6,5,10,7,7,9,13,6,11,4,4,12,9,11,8,9,8,15,12,16,14,8,12,16,15,15,10,12,16
7.60E+21,,0,0.108695061,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
7.60E+21,,3,2.505714286,3,1,4,2,2,8,1,2,3,8,6,0,3,2,4,0,4,5,1,6,5,2,9,3,4,5,1,5,5
7.60E+21,,0,0.212253957,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1
7.60E+21,,1,0.660013883,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,1,1,0,1,0,0,1,5,1,0,4,2,2,0
7.60E+21,,1,0.502365842,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,3,1,1,1,4,4,1,1
7.60E+21,,1,0.691222078,0,3,2,0,0,1,0,2,1,1,1,2,0,0,3,2,2,0,1,1,2,1,2,2,1,3,2,1,0
7.60E+21,,5,4.798571429,4,6,6,0,4,8,8,8,3,8,8,9,6,7,6,4,10,4,8,8,10,8,8,10,11,8,5,10,10
7.60E+21,,1,1.229302802,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,5,3,7,3,3,3,4,2,9
7.60E+21,,2,1.715714286,3,3,1,3,2,3,2,1,5,3,1,1,2,0,1,2,5,1,3,6,3,2,5,2,3,7,0,3,0
7.60E+21,,0,0.071685902,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7.60E+21,,2,1.782857143,2,2,0,4,3,2,3,3,3,2,2,8,5,6,3,5,2,7,5,2,3,7,2,3,2,3,5,2,4
7.60E+21,,2,2.047142857,5,3,4,2,3,1,2,2,6,2,3,2,2,2,0,2,6,2,4,0,4,0,6,7,4,5,3,2,5
7.60E+21,,1,1.335714286,1,3,2,2,1,1,2,1,5,3,2,3,3,3,2,0,3,3,6,2,9,1,3,1,2,0,0,2,3
7.60E+21,,1,1.304285714,0,2,2,0,1,0,2,2,0,3,6,1,6,3,3,3,4,3,1,3,2,3,7,4,3,2,3,3,0
7.60E+21,,4,3.558571429,2,7,5,6,6,3,7,3,8,1,3,4,6,7,3,0,9,3,4,3,9,7,9,5,7,6,6,5,3
7.60E+21,,0,0.497407486,0,0,0,2,0,1,2,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,2,2,2,0,0
7.60E+21,,0,0.005518615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,2,1.544285714,0,2,2,2,1,4,0,1,1,3,0,0,0,1,1,1,4,2,4,7,5,1,5,5,3,4,5,4,4
7.60E+21,,10,9.594285714,10,5,7,11,13,8,11,10,14,5,10,13,10,10,11,18,18,16,16,16,16,12,18,19,25,23,29,18,21
7.60E+21,,1,0.760590361,1,0,1,0,0,0,2,1,1,3,0,1,1,1,1,2,1,5,1,0,0,1,0,0,0,1,1,1,1
7.60E+21,,1,0.806025829,3,2,0,0,1,1,0,1,2,2,2,0,0,0,0,1,0,1,0,3,1,1,3,0,1,1,1,0,2
7.60E+21,,1,1.177142857,0,2,0,1,1,3,1,0,3,0,0,1,3,1,5,3,1,6,2,4,2,2,2,4,3,2,2,1,0
7.60E+21,,1,0.865408163,2,2,1,3,2,0,0,0,2,2,3,0,1,1,0,2,2,5,0,3,1,6,2,3,3,2,2,2,3
7.60E+21,,0,0.198325204,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,1,0,0,2,0,1,0,1
7.60E+21,,1,1.186753247,0,0,1,2,3,1,2,2,2,4,2,3,2,3,2,3,2,2,3,3,3,6,5,4,2,3,1,3,3
7.60E+21,,0,0.185931117,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,3,0,2,1,1
7.60E+21,,1,0.898306208,2,2,1,0,1,3,1,1,2,0,0,1,1,1,2,1,0,0,3,1,1,1,2,3,1,1,0,1,3
7.60E+21,,2,2.072857143,1,0,1,3,2,3,1,2,1,3,2,3,1,3,0,3,1,1,5,4,5,8,3,9,4,4,3,6,5
7.60E+21,,3,3.128571429,1,5,3,4,1,6,9,4,1,5,5,4,4,9,2,6,3,10,3,13,5,7,5,4,6,2,4,8,3
7.60E+21,,1,0.7972223,1,1,1,1,1,1,2,1,1,1,2,1,3,1,2,1,0,1,6,2,3,2,1,3,2,2,0,1,4
7.60E+21,,3,2.5275,3,0,4,3,2,2,3,1,1,2,1,2,2,2,3,4,3,4,4,5,6,2,8,6,4,2,5,10,9
7.60E+21,,0,0.457317331,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,2,2,0,0,0,0,2,1,1
7.60E+21,,1,0.533960285,0,0,1,0,0,1,0,1,1,0,1,2,0,1,1,0,0,0,0,1,0,0,2,0,1,1,2,1,1
7.60E+21,,1,1.39457483,1,4,1,3,2,0,1,1,1,1,2,1,5,6,1,1,2,6,4,1,2,2,2,3,2,2,1,2,2
7.60E+21,,0,0.298534328,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,0,1,2,2,1,2
7.60E+21,,0,0.414776774,0,1,0,0,0,0,0,2,1,0,2,0,0,0,2,0,0,1,0,1,1,2,0,0,0,1,2,0,1
7.60E+21,,1,0.588507945,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,2,0,1,1,2,2,1,4,1,1,2
7.60E+21,,0,0.499331339,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,1,3,3,0,1,2,2,3,1,0,4,4,1
7.60E+21,,0,0.053384314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
7.60E+21,,1,0.672938558,1,0,0,0,0,2,2,2,1,2,1,0,1,0,2,0,0,0,2,2,1,0,3,0,0,2,0,1,0
7.60E+21,,0,0.171458612,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,2,1,0,1,1,2,2,1
7.60E+21,,2,1.635714286,2,0,0,0,0,0,0,1,0,2,0,2,1,1,0,4,1,9,4,11,3,7,8,5,6,5,2,3,5
7.60E+21,,1,0.618848586,1,1,2,1,0,0,1,0,0,1,0,2,0,0,0,0,2,1,0,1,1,1,3,3,2,2,2,2,0
7.60E+21,,1,0.654867766,0,0,0,0,1,0,2,0,1,0,2,0,0,1,5,1,0,1,1,2,0,0,2,2,2,2,2,0,0
7.60E+21,,1,0.819557486,0,1,1,0,3,0,2,3,1,3,2,0,2,2,0,4,0,3,4,1,1,1,2,2,2,1,1,2,2
7.60E+21,,0,0.10127719,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
7.60E+21,,2,1.724285714,1,4,0,3,7,2,8,3,7,4,3,4,6,5,1,3,5,4,3,3,3,1,2,2,1,2,2,4,1
7.60E+21,,5,5.018571429,4,7,8,11,12,10,7,6,8,6,5,6,8,8,8,9,11,9,6,6,12,5,15,9,3,10,12,9,9
7.60E+21,,1,1.300357143,1,2,1,1,4,3,0,2,1,1,3,2,1,2,3,2,3,6,2,0,2,3,3,3,4,3,6,3,6
7.60E+21,,0,0.390457836,0,1,0,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,1,1,1,2,1,1,0,2,1
7.60E+21,,3,2.821428571,3,1,2,2,2,4,0,5,2,2,4,6,7,2,7,1,3,6,10,8,13,7,9,6,8,9,7,9,11
7.60E+21,,2,2.425714286,2,5,1,1,3,4,2,3,3,1,3,5,2,6,4,6,6,7,8,5,7,4,6,4,0,3,5,1,2
7.60E+21,,1,0.78646337,1,0,0,3,0,0,0,0,2,1,1,4,2,2,0,2,2,4,0,2,2,3,1,2,4,1,1,0,0
7.60E+21,,1,0.635665986,0,1,0,2,0,1,0,3,3,1,0,2,1,1,3,2,0,0,1,1,1,2,1,2,0,0,0,0,0
7.60E+21,,1,1.042857143,0,0,0,1,2,0,0,0,1,2,2,4,2,2,6,2,3,4,2,2,2,0,0,1,3,4,2,4,3
7.60E+21,,1,1.401538462,0,2,0,3,3,0,0,1,0,0,2,0,2,1,1,3,1,3,1,4,4,4,3,2,2,0,3,3,2
7.60E+21,,2,1.58,2,0,0,4,3,5,2,0,1,1,0,1,1,0,2,4,1,1,1,5,1,2,1,2,0,2,2,3,1
7.60E+21,,0,0.062218699,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7.60E+21,,1,0.810518783,1,0,1,0,2,0,0,3,0,0,2,0,4,1,1,2,2,2,0,0,3,4,4,0,3,4,1,1,0
7.60E+21,,1,1.028955275,2,2,2,1,2,2,1,2,2,1,1,0,1,0,1,1,3,3,2,2,2,2,2,3,1,4,2,2,2
7.60E+21,,1,1.248563579,1,1,1,1,1,0,3,1,3,0,2,1,1,2,3,1,2,1,3,3,3,4,3,2,6,3,6,3,1
7.60E+21,,3,3.087142857,2,3,4,2,6,4,4,6,2,5,6,3,4,2,3,4,7,8,2,6,6,6,4,7,6,2,3,4,7
7.60E+21,,1,0.715952381,0,0,2,0,0,0,0,2,0,3,0,0,1,0,0,2,3,2,1,2,1,2,3,0,1,1,4,1,2
7.60E+21,,7,7.064285714,7,10,6,8,3,7,10,15,7,9,4,6,8,8,9,10,7,16,9,19,15,16,18,16,9,13,18,11,12
7.60E+21,,4,4.457142857,7,4,4,4,8,8,6,4,5,8,5,5,5,0,3,1,4,2,2,5,1,10,8,9,4,6,6,8,12
7.60E+21,,1,1.225714286,0,1,0,3,3,0,4,4,5,1,6,3,2,2,1,5,2,1,4,2,2,3,5,2,2,2,4,1,1
7.60E+21,,0,0.235411525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,2,0
7.60E+21,,2,2.125238095,2,0,4,1,3,1,4,7,3,0,5,6,3,4,6,5,5,7,6,1,2,9,4,4,5,3,5,4,4
7.60E+21,,1,0.636574544,0,0,1,0,0,1,0,0,0,0,0,0,3,1,2,2,1,1,2,2,2,5,5,2,0,3,4,2,0
7.60E+21,,1,0.855238095,2,0,1,1,1,0,0,2,1,2,0,3,2,0,1,2,3,4,3,1,1,3,3,4,0,3,2,4,2
7.60E+21,,1,0.881214286,0,0,0,1,0,0,0,2,3,1,2,5,0,0,3,2,1,0,3,4,3,2,1,2,3,4,3,0,1
7.60E+21,,1,1.186857143,0,1,1,0,1,1,0,4,1,0,1,3,0,2,3,1,1,1,4,1,3,0,7,2,3,2,4,0,3
7.60E+21,,0,0.186143091,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,1,0,1,0
7.60E+21,,1,1.260818542,0,0,5,1,0,1,2,2,1,1,2,1,0,2,2,2,2,0,2,2,3,1,3,4,1,2,1,1,2
7.60E+21,,1,0.647045471,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,1,3,3,2,0,1,0,0,0,1,3,1
7.60E+21,,6,5.69,10,9,2,5,5,2,4,6,2,0,3,6,3,5,3,3,2,3,3,2,2,5,10,8,7,5,4,5,13
7.60E+21,,1,0.84815477,2,0,1,1,0,1,0,1,1,2,1,0,2,3,1,1,1,0,2,2,0,1,1,6,0,2,0,0,4
7.60E+21,,0,0.460927439,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,2,2,3,1,1,1,2
7.60E+21,,1,1.127857143,1,0,4,4,1,4,0,3,0,0,1,0,2,2,1,2,0,1,0,0,0,1,0,0,1,0,1,0,2
7.60E+21,,0,0.363175509,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,4,1,1,1,1,3,1,1
7.60E+21,,1,0.852289724,1,1,0,1,2,0,1,2,2,2,0,1,1,2,2,1,0,1,2,0,2,3,2,1,1,1,0,2,2
7.60E+21,,0,0.264955269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,1,2
7.60E+21,,1,0.711626729,0,1,0,1,0,1,1,1,1,2,0,2,1,2,0,3,2,2,0,3,1,2,4,1,1,1,2,1,1
7.60E+21,,0,0.289970128,0,0,0,0,0,2,1,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
7.60E+21,,0,0.115233334,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
7.60E+21,,1,1.075714286,2,1,3,3,2,1,3,0,1,2,0,0,0,0,1,0,0,1,0,1,1,1,3,1,5,4,3,3,2
7.60E+21,,0,0.371731073,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,1,1,1,1,1,1,2,2,6
7.60E+21,,0,0.430351326,1,0,0,0,0,1,1,0,1,0,0,2,1,1,1,0,1,1,1,1,2,3,1,2,0,1,1,0,0
7.60E+21,,1,1.259387755,3,0,1,0,1,0,1,4,6,3,0,1,0,0,0,2,0,1,4,3,2,3,0,1,0,2,0,1,2
7.60E+21,,1,0.548232626,0,1,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,0,2,3,2,3,0,0,4,2,0,2,0
7.60E+21,,1,0.742344322,1,3,0,0,0,1,1,1,0,1,1,1,4,0,1,1,3,2,2,3,1,1,3,1,3,5,3,3,0
7.60E+21,,2,1.79,3,1,3,3,5,2,0,2,1,0,0,1,1,1,3,1,4,2,1,1,1,3,7,4,8,5,6,4,3
7.60E+21,,3,3.29,3,2,9,1,0,2,0,7,3,3,3,6,3,5,3,7,8,5,3,1,4,4,6,7,2,8,10,6,9
7.60E+21,,0,0.388400414,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0
7.60E+21,,2,2.19863354,3,0,1,0,1,2,2,5,3,4,2,1,2,4,3,5,6,2,2,4,2,5,4,7,5,6,7,3,3
7.60E+21,,0,0.327354467,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0
7.60E+21,,3,3.01,0,2,2,4,2,6,6,3,8,3,5,4,8,1,8,7,5,4,8,0,10,6,9,4,7,7,3,6,10
7.60E+21,,1,0.650406708,0,1,1,0,1,0,0,1,1,0,0,3,0,2,0,2,2,0,0,0,1,1,3,5,2,2,1,0,1
7.60E+21,,3,2.614285714,0,4,1,3,3,6,1,3,3,0,2,2,1,3,3,3,1,5,2,4,6,12,4,5,4,5,7,8,6
7.60E+21,,0,0.431566083,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,4,0,1,2,2,0,3,0,1,0,2,0,1
7.60E+21,,0,0.495866877,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,1,0,2,0,0,1,1,2,4,1,3,1,0
7.60E+21,,2,2.297142857,1,3,1,1,1,0,3,5,1,2,4,1,0,1,0,6,4,3,2,3,3,7,6,4,7,7,10,8,7
7.60E+21,,4,3.634285714,5,2,4,8,0,3,4,6,4,5,9,6,3,7,2,6,4,6,4,5,6,6,9,5,4,3,5,5,5
7.60E+21,,1,0.968531155,0,0,0,1,1,1,0,0,0,0,0,1,2,1,0,0,1,1,3,4,2,5,3,2,3,1,5,5,7
7.60E+21,,2,1.724232967,3,6,1,2,1,4,0,2,3,4,3,1,1,1,2,3,4,1,1,2,0,3,1,0,1,0,0,0,0
7.60E+21,,1,0.666089191,0,1,1,2,2,1,0,3,1,1,2,1,1,2,0,0,0,0,2,1,5,1,1,3,2,3,0,1,2
7.60E+21,,1,0.547683311,3,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,1,2,1,1,1,1,1,1
7.60E+21,,1,0.695233102,2,0,0,1,1,0,0,2,1,0,0,1,0,3,0,2,0,1,1,3,1,2,1,1,0,1,2,3,1
7.60E+21,,0,0.0387104,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7.60E+21,,5,4.664285714,4,7,1,3,5,2,2,5,1,8,3,4,5,8,5,7,9,6,7,4,10,8,5,9,12,7,9,10,16
7.60E+21,,0,0.381049629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2,3,0
7.60E+21,,1,0.514807907,1,1,0,1,0,0,2,0,1,0,1,1,1,1,1,0,2,0,1,3,0,3,3,1,2,3,1,1,1
7.60E+21,,1,0.576928717,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,1,1,3,0,2,1,5,2,0
7.60E+21,,0,0.163036461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,1,0,3,1,1,1,0,0
7.60E+21,,0,0.349255187,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,2,1,2,2,0,2,2
7.60E+21,,0,0.321611104,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
7.60E+21,,1,0.968958333,2,0,1,0,0,1,2,2,1,0,0,1,1,0,1,0,3,1,5,3,1,3,3,2,2,4,0,7,0
7.60E+21,,1,0.687406914,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,3,0,1,0,0,5,1,0,1
7.60E+21,,1,0.845079432,0,1,0,2,0,0,0,1,3,1,1,1,1,3,1,0,2,2,2,1,4,1,0,2,6,0,0,2,1
7.60E+21,,0,0.005624695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.137913366,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
7.60E+21,,0,0.484151243,1,1,0,2,1,1,0,0,1,1,0,1,0,1,1,0,2,0,0,1,0,0,3,0,2,0,1,2,0
7.60E+21,,3,2.877142857,2,3,4,3,0,2,2,6,3,5,6,8,6,5,7,9,4,0,7,5,12,7,10,2,6,3,3,2,2
7.60E+21,,0,0.116426176,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,0,0.163955344,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
7.60E+21,,1,1.050272109,1,0,0,0,1,1,1,1,0,2,1,0,1,1,1,0,0,1,1,1,0,2,4,1,3,3,1,7,6
7.60E+21,,1,0.716868881,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,2,2,3,0,1,0,1,1,3,0,1
7.60E+21,,0,0.144376172,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
7.60E+21,,4,4.175714286,6,3,7,5,1,10,6,1,6,4,5,5,4,4,6,3,5,7,5,6,8,8,5,6,4,3,1,6,4
7.60E+21,,4,4.064285714,1,3,7,8,3,5,8,5,8,3,6,4,12,7,6,3,3,7,3,8,3,16,8,8,4,1,2,8,5
7.60E+21,,1,1.190596793,2,1,2,2,2,1,1,2,3,0,2,2,0,1,1,3,2,3,3,2,2,2,0,2,2,5,4,2,4
7.60E+21,,1,0.593578313,0,0,1,0,1,1,0,0,0,1,1,0,2,1,0,1,0,0,2,1,2,4,4,2,3,2,2,0,3
7.60E+21,,1,0.991319947,0,1,0,1,2,3,2,1,2,1,0,3,1,1,2,3,2,1,2,4,4,1,5,1,2,0,1,2,2
7.60E+21,,1,1.132857143,4,0,0,2,3,0,0,0,1,2,1,1,0,2,0,2,6,3,0,0,5,3,7,3,5,3,5,1,0
7.60E+21,,1,0.517199006,1,0,0,0,4,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,2,1,1,3,0,1,3
7.60E+21,,0,0.100056737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,1
7.60E+21,,0,0.154629489,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1,1,0,2,1
7.60E+21,,3,2.938571429,2,3,3,4,2,10,8,8,6,5,3,5,2,5,5,2,2,4,7,8,2,4,1,1,4,3,6,8,3
7.60E+21,,1,1.337142857,2,3,4,3,3,1,2,2,2,1,2,2,1,0,2,1,1,2,2,2,1,0,2,0,2,2,3,3,3
7.60E+21,,9,8.58,14,12,9,17,7,10,5,10,7,9,7,4,6,7,4,6,9,6,7,2,6,8,9,7,6,9,6,7,8
7.60E+21,,0,0.490114493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,1,0,0,1,1,2,1,0,4,1
7.60E+21,,1,1.229768027,1,3,0,0,2,3,1,4,3,0,0,3,3,2,2,0,1,0,2,2,2,3,3,1,0,0,3,2,1
7.60E+21,,1,0.615672609,0,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,1,0,4,1,1,1,2,1,2,6,6,2,4
7.60E+21,,9,8.604285714,14,19,7,9,6,9,15,9,6,14,7,5,12,3,10,8,12,11,8,9,8,11,8,13,22,12,13,28,15
7.60E+21,,3,3.051428571,4,4,3,5,2,3,2,3,7,4,6,3,6,6,2,10,4,4,3,9,8,6,9,5,7,5,2,6,4
7.60E+21,,0,0.186128385,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,1,1,1,0,0,1,2,0,1,0
7.60E+21,,2,1.691428571,0,0,4,4,1,4,3,2,5,1,5,4,3,1,3,1,4,6,1,2,4,1,2,2,3,2,5,0,2
7.60E+21,,0,0.495589827,0,1,2,2,0,0,1,0,1,1,0,1,1,1,2,2,0,1,2,1,1,1,3,0,0,0,0,0,0
7.60E+21,,0,0.371119731,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,1,2,1,0,0,1,1,0,0,3,0,1,2,0
7.60E+21,,3,3.221428571,2,4,2,4,4,8,7,3,2,5,4,4,4,2,7,4,6,3,4,6,4,4,8,7,4,6,7,10,11
7.60E+21,,0,0.347227827,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,2,0,0,2,2,0,1,1,0,1,1,2
7.60E+21,,0,0.299832478,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,1,1,2,2,0,2,0,2,1
7.60E+21,,0,0.216709525,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,1,0,0,0,0,1,0
7.60E+21,,0,0.215053775,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0
7.60E+21,,1,0.778807177,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,2,1,4,3,2,2,1,2,4,1,1
7.60E+21,,1,1.104360902,5,1,0,0,1,1,0,0,0,0,0,1,1,1,3,1,0,1,0,1,1,4,4,4,1,2,2,4,7
